source_row_uid,eligible_voters,actual_voters,scan_locality_code,source_locality_name,source_kalpi,evidence_method,final_report_pdf,final_report_page,planned_list_part,planned_list_page,ocr_variant_votes,ocr_confidence,evidence_note
K17:1736,519,64,967,אבו ג'ווייעד (שבט,20,final_report_rapidocr,beersheva.pdf,10,,,3,0.999205,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1737,599,182,968,אבו קורינאת (שבט),10,final_report_rapidocr,beersheva.pdf,10,,,3,0.99959,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1738,693,201,968,אבו קורינאת (שבט),20,final_report_rapidocr,beersheva.pdf,10,,,3,0.999387,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1739,577,171,968,אבו קורינאת (שבט),30,final_report_rapidocr,beersheva.pdf,10,,,3,0.999686,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1740,166,72,969,עטאוונה (שבט),10,final_report_rapidocr,beersheva.pdf,10,,,3,0.997524,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1741,556,74,970,תראבין א-צאנע (שב,10,final_report_rapidocr,beersheva.pdf,10,,,3,0.998578,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1742,300,137,972,קוואעין (שבט),10,final_report_rapidocr,beersheva.pdf,10,,,3,0.995194,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1743,575,239,975,זרזיר,10,final_report_rapidocr,yizrael.pdf,15,,,3,0.999403,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1744,723,350,975,זרזיר,20,final_report_rapidocr,yizrael.pdf,15,,,3,0.998051,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1745,830,453,975,זרזיר,30,final_report_rapidocr,yizrael.pdf,15,,,3,0.998952,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1746,311,101,975,זרזיר,40,final_report_rapidocr,yizrael.pdf,15,,,3,0.999045,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1747,381,238,975,זרזיר,50,final_report_rapidocr,yizrael.pdf,15,,,3,0.99955,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1748,502,195,975,זרזיר,60,final_report_rapidocr,yizrael.pdf,15,,,3,0.999285,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1749,206,45,976,ג'נאביב (שבט),10,final_report_rapidocr,beersheva.pdf,10,,,3,0.994201,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1750,557,319,978,כעביה-טבאש-חג'אג',10,final_report_rapidocr,yizrael.pdf,16,,,3,0.999131,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1751,408,354,978,כעביה-טבאש-חג'אג',20,final_report_rapidocr,yizrael.pdf,16,,,3,0.997995,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1752,600,225,978,כעביה-טבאש-חג'אג',30,final_report_rapidocr,yizrael.pdf,16,,,3,0.97859,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1753,673,387,978,כעביה-טבאש-חג'אג',40,final_report_rapidocr,yizrael.pdf,16,,,3,0.999567,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1754,146,55,986,ח'ואלד (שבט),10,final_report_rapidocr,yizrael.pdf,16,,,3,0.99674,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1755,115,40,989,סואעד (כמאנה) (שב,10,final_report_rapidocr,akko.pdf,12,,,3,0.998597,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1756,246,196,990,ראס עלי,10,final_report_rapidocr,akko.pdf,12,,,3,0.991333,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1757,750,440,993,חמאם,10,final_report_rapidocr,kineret.pdf,6,,,3,0.997382,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1758,471,341,994,מנשית זבדה,10,final_report_rapidocr,yizrael.pdf,16,,,2,0.989115,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1759,405,92,997,רומת הייב,10,final_report_rapidocr,yizrael.pdf,16,,,2,0.997706,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1760,468,152,997,רומת הייב,20,final_report_rapidocr,yizrael.pdf,16,,,3,0.998776,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1761,682,257,998,ביר אל-מכסור,10,final_report_rapidocr,akko.pdf,12,,,3,0.993018,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1762,700,284,998,ביר אל-מכסור,20,final_report_rapidocr,akko.pdf,12,,,3,0.998976,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1763,672,237,998,ביר אל-מכסור,30,final_report_rapidocr,akko.pdf,12,,,3,0.99137,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1764,739,244,998,ביר אל-מכסור,40,final_report_rapidocr,akko.pdf,12,,,3,0.997224,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1765,683,446,998,ביר אל-מכסור,50,final_report_rapidocr,akko.pdf,12,,,3,0.995553,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1766,685,222,998,ביר אל-מכסור,60,final_report_rapidocr,akko.pdf,12,,,3,0.999453,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1767,445,272,1015,מבשרת ציון,11,final_report_rapidocr,yehuda.pdf,7,,,3,0.99414,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1768,411,258,1015,מבשרת ציון,12,final_report_rapidocr,yehuda.pdf,7,,,3,0.997111,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1769,605,356,1015,מבשרת ציון,20,final_report_rapidocr,yehuda.pdf,7,,,3,0.997546,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1770,558,368,1015,מבשרת ציון,30,final_report_rapidocr,yehuda.pdf,7,,,1,0.846643,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1771,273,131,1015,מבשרת ציון,40,final_report_rapidocr,yehuda.pdf,7,,,3,0.99946,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1772,624,474,1015,מבשרת ציון,50,final_report_rapidocr,yehuda.pdf,7,,,3,0.998025,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1773,652,456,1015,מבשרת ציון,60,final_report_rapidocr,yehuda.pdf,7,,,3,0.999397,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1774,558,372,1015,מבשרת ציון,70,final_report_rapidocr,yehuda.pdf,7,,,3,0.99962,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1775,628,356,1015,מבשרת ציון,80,final_report_rapidocr,yehuda.pdf,7,,,3,0.999468,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1776,461,256,1015,מבשרת ציון,90,final_report_rapidocr,yehuda.pdf,7,,,3,0.999292,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1777,800,457,1015,מבשרת ציון,100,final_report_rapidocr,yehuda.pdf,7,,,3,0.998677,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1778,733,545,1015,מבשרת ציון,110,final_report_rapidocr,yehuda.pdf,7,,,3,0.999326,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1779,570,390,1015,מבשרת ציון,120,final_report_rapidocr,yehuda.pdf,7,,,3,0.999177,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1780,493,359,1015,מבשרת ציון,130,final_report_rapidocr,yehuda.pdf,7,,,3,0.997804,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1781,703,496,1015,מבשרת ציון,140,final_report_rapidocr,yehuda.pdf,7,,,3,0.997298,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1782,630,351,1015,מבשרת ציון,150,final_report_rapidocr,yehuda.pdf,7,,,3,0.997161,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1783,651,428,1015,מבשרת ציון,160,final_report_rapidocr,yehuda.pdf,7,,,3,0.999573,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1784,680,504,1015,מבשרת ציון,170,final_report_rapidocr,yehuda.pdf,7,,,3,0.998375,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1785,470,347,1015,מבשרת ציון,181,final_report_rapidocr,yehuda.pdf,7,,,3,0.99877,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1786,390,295,1015,מבשרת ציון,182,final_report_rapidocr,yehuda.pdf,7,,,3,0.995248,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1787,780,584,1015,מבשרת ציון,190,final_report_rapidocr,yehuda.pdf,7,,,3,0.999594,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1788,735,546,1015,מבשרת ציון,200,final_report_rapidocr,yehuda.pdf,7,,,3,0.998201,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1789,700,539,1015,מבשרת ציון,210,final_report_rapidocr,yehuda.pdf,7,,,3,0.998719,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1790,564,384,1015,מבשרת ציון,230,final_report_rapidocr,yehuda.pdf,7,,,3,0.998752,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1791,614,364,1015,מבשרת ציון,240,final_report_rapidocr,yehuda.pdf,7,,,3,0.99871,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1792,523,300,1015,מבשרת ציון,250,final_report_rapidocr,yehuda.pdf,7,,,3,0.999604,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1793,486,382,1015,מבשרת ציון,260,final_report_rapidocr,yehuda.pdf,7,,,3,0.996185,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1794,444,355,1015,מבשרת ציון,270,final_report_rapidocr,yehuda.pdf,7,,,3,0.999184,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1795,537,289,1020,אור עקיבא,10,final_report_rapidocr,hadera.pdf,7,,,3,0.990754,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1796,670,362,1020,אור עקיבא,20,final_report_rapidocr,hadera.pdf,7,,,3,0.998797,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1797,733,424,1020,אור עקיבא,30,final_report_rapidocr,hadera.pdf,7,,,3,0.998573,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1798,791,440,1020,אור עקיבא,40,final_report_rapidocr,hadera.pdf,8,,,3,0.997403,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1799,628,234,1020,אור עקיבא,50,final_report_rapidocr,hadera.pdf,8,,,3,0.998268,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1800,554,281,1020,אור עקיבא,60,final_report_rapidocr,hadera.pdf,8,,,2,0.999011,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1801,647,228,1020,אור עקיבא,70,final_report_rapidocr,hadera.pdf,8,,,3,0.996566,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1802,770,316,1020,אור עקיבא,80,final_report_rapidocr,hadera.pdf,8,,,3,0.999182,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1803,647,314,1020,אור עקיבא,90,final_report_rapidocr,hadera.pdf,8,,,3,0.9978,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:1804,715,296,1020,אור עקיבא,100,final_report_rapidocr,hadera.pdf,8,,,3,0.998159,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
