election,election_number,source_column,ballot_letter,total_votes,list_name_he,name_source,display_name_he,display_name_en,wikipedia_he_url,wikipedia_en_url,wikipedia_match_status,official_source_url,wikipedia_source_url,notes
K19,19,צפ,צפ,189167,התנועה בראשות ציפי לבני,official_results,התנועה,Hatnua,https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A0%D7%95%D7%A2%D7%94,https://en.wikipedia.org/wiki/Hatnua,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,צק,צק,2877,צדק חברתי בראשות גד הרן,official_results,צדק חברתי (מפלגה),Social Justice (political party),https://he.wikipedia.org/wiki/%D7%A6%D7%93%D7%A7_%D7%97%D7%91%D7%A8%D7%AA%D7%99_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),https://en.wikipedia.org/wiki/Social_Justice_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,ק,ק,3546,"דע""ם - מפלגת פועלים בראשות אסמא אגבאריה זחאלקה",official_results,דעם,Da'am Workers Party,https://he.wikipedia.org/wiki/%D7%93%D7%A2%D7%9D,https://en.wikipedia.org/wiki/Da%27am_Workers_Party,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,קנ,קנ,43734,עלה ירוק - הרשימה הליברלית,official_results,מפלגת עלה ירוק,Ale Yarok,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A2%D7%9C%D7%94_%D7%99%D7%A8%D7%95%D7%A7,https://en.wikipedia.org/wiki/Ale_Yarok,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,רק,רק,8117,הירוקים והצעירים לעתיד ירוק בישראל,official_results,מפלגת הירוקים (ישראל),The Greens (Israel),https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%94%D7%99%D7%A8%D7%95%D7%A7%D7%99%D7%9D_(%D7%99%D7%A9%D7%A8%D7%90%D7%9C),https://en.wikipedia.org/wiki/The_Greens_(Israel),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K19,19,שס,שס,331868,שס התאחדות הספרדים העולמית שומרי תורה,official_results,"מפלגת ש""ס",Shas,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A9%22%D7%A1,https://en.wikipedia.org/wiki/Shas,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset19-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%AA%D7%A9%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,אמת,אמת,334900,העבודה בראשות אהוד ברק,wikipedia_election_results,מפלגת העבודה הישראלית,Israeli Labor Party,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%94%D7%A2%D7%91%D7%95%D7%93%D7%94_%D7%94%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%AA,https://en.wikipedia.org/wiki/Israeli_Labor_Party,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,אר,אר,815,מפלגת אור בראשון ירון ידען,wikipedia_election_results,מפלגת אור בראשון ירון ידען,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ב,ב,96765,"הבית היהודי – מפד""ל החדשה",wikipedia_election_results,הבית היהודי,The Jewish Home,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%99%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99,https://en.wikipedia.org/wiki/The_Jewish_Home,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ג,ג,147954,יהדות התורה והשבת אגודת ישראל - דגל התורה,wikipedia_election_results,יהדות התורה,United Torah Judaism,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%94%D7%AA%D7%95%D7%A8%D7%94,https://en.wikipedia.org/wiki/United_Torah_Judaism,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ד,ד,83739,"אלתג'מוע אלווטני אלדמוקרטי – בל""ד",wikipedia_election_results,ברית לאומית דמוקרטית,Balad (political party),https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%AA_%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%AA_%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%AA,https://en.wikipedia.org/wiki/Balad_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ה,ה,27737,התנועה הירוקה מימד בראשות הרב מלכיאור וערן בן-ימיני,wikipedia_election_results,המפלגה הירוקה (ישראל),Green Party (Israel),https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%A4%D7%9C%D7%92%D7%94_%D7%94%D7%99%D7%A8%D7%95%D7%A7%D7%94_(%D7%99%D7%A9%D7%A8%D7%90%D7%9C),https://en.wikipedia.org/wiki/Green_Party_(Israel),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ו,ו,112130,"חד""ש – החזית הדמוקרטית לשלום ושוויון",wikipedia_election_results,החזית הדמוקרטית לשלום ולשוויון,Hadash,https://he.wikipedia.org/wiki/%D7%94%D7%97%D7%96%D7%99%D7%AA_%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%AA_%D7%9C%D7%A9%D7%9C%D7%95%D7%9D_%D7%95%D7%9C%D7%A9%D7%95%D7%95%D7%99%D7%95%D7%9F,https://en.wikipedia.org/wiki/Hadash,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,זך,זך,17571,גיל - גמלאי ישראל לכנסת,wikipedia_election_results,גיל - גמלאי ישראל לכנסת,Dor (political party),https://he.wikipedia.org/wiki/%D7%92%D7%99%D7%9C_-_%D7%92%D7%9E%D7%9C%D7%90%D7%99_%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA,https://en.wikipedia.org/wiki/Dor_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,חי,חי,6722,"ישראל חזקה בראשות ד""ר אפרים סנה",wikipedia_election_results,"ישראל חזקה בראשות ד""ר אפרים סנה",,,,linked_name_resolves_to_person,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ט,ט,112570,"האיחוד הלאומי - תקומה, התקווה, ארץ ישראל שלנו, מולדת",wikipedia_election_results,"האיחוד הלאומי - תקומה, התקווה, ארץ ישראל שלנו, מולדת",,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ים,ים,856,הישראלים,official_results,הישראלים,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ינ,ינ,632,לב בראשות אלכסנדר טנצר ועובדיה פתחוב,wikipedia_election_results,לב בראשות אלכסנדר טנצר ועובדיה פתחוב,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,יק,יק,2346,ניצולי השואה עם בוגרי עלה ירוק,wikipedia_election_results,ניצולי השואה עם בוגרי עלה ירוק,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,כן,כן,758032,קדימה – עם ציפי לבני לראשות הממשלה,wikipedia_election_results,קדימה (מפלגה),Kadima,https://he.wikipedia.org/wiki/%D7%A7%D7%93%D7%99%D7%9E%D7%94_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),https://en.wikipedia.org/wiki/Kadima,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ל,ל,394577,ישראל ביתנו בראשות אביגדור ליברמן,wikipedia_election_results,ישראל ביתנו,Yisrael Beiteinu,https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%91%D7%99%D7%AA%D7%A0%D7%95,https://en.wikipedia.org/wiki/Yisrael_Beiteinu,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,מחל,מחל,729054,"הליכוד -אח""י בהנהגת בנימין נתניהו לראשות הממשלה",official_results,הליכוד,Likud,https://he.wikipedia.org/wiki/%D7%94%D7%9C%D7%99%D7%9B%D7%95%D7%93,https://en.wikipedia.org/wiki/Likud,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,מרצ,מרצ,99611,התנועה החדשה מרצ,wikipedia_election_results,מרצ,Meretz,https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%A6,https://en.wikipedia.org/wiki/Meretz,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,נ,נ,2572,ישראל המתחדשת בראשות מיכאל נודלמן,wikipedia_election_results,"עלי""ה",Yisrael HaMithadeshet,https://he.wikipedia.org/wiki/%D7%A2%D7%9C%D7%99%22%D7%94,https://en.wikipedia.org/wiki/Yisrael_HaMithadeshet,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,נפ,נפ,802,אחריות - לב אחד ורוח חדשה,wikipedia_election_results,אחריות - לב אחד ורוח חדשה,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,נץ,נץ,623,לזוז,official_results,לזוז,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,נר,נר,611,לוחמי חברה מאוחדים בראשות יגאל אנקורי,wikipedia_election_results,לוחמי חברה מאוחדים בראשות יגאל אנקורי,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,עם,עם,113954,הרשימה הערבית המאוחדת - התנועה הערבית להתחדשות,wikipedia_election_results,"רע""מ-תע""ל",,https://he.wikipedia.org/wiki/%D7%A8%D7%A2%22%D7%9E-%D7%AA%D7%A2%22%D7%9C,,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,פ,פ,3696,כח להשפיע,wikipedia_election_results,כח להשפיע,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,פח,פח,0,מהפך בחינוך,official_candidate_list,מהפך בחינוך,,,,no_wikipedia_table_row,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-cand.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,פי,פי,678,ברית עולם למען ילדינו,wikipedia_election_results,ברית עולם,Brit Olam,https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%AA_%D7%A2%D7%95%D7%9C%D7%9D,https://en.wikipedia.org/wiki/Brit_Olam,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,פק,פק,921,"מפלגת זכויות הגבר במשפחה – רע""ש",wikipedia_election_results,"רע""ש - זכויות הגבר במשפחה",Man's Rights in the Family Party,https://he.wikipedia.org/wiki/%D7%A8%D7%A2%22%D7%A9_-_%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%92%D7%91%D7%A8_%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94,https://en.wikipedia.org/wiki/Man%27s_Rights_in_the_Family_Party,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ץ,ץ,1520,צומת – התנועה לציונות מתחדשת,wikipedia_election_results,מפלגת צומת,Tzomet,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A6%D7%95%D7%9E%D7%AA,https://en.wikipedia.org/wiki/Tzomet,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,צי,צי,4752,צבר - מפלגת הצעירים של ישראל,wikipedia_election_results,צבר - מפלגת הצעירים של ישראל,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,ק,ק,2645,דעם – מפלגת פועלים בראשות אסמא אגבארייה זחאלקה,wikipedia_election_results,דעם,Da'am Workers Party,https://he.wikipedia.org/wiki/%D7%93%D7%A2%D7%9D,https://en.wikipedia.org/wiki/Da%27am_Workers_Party,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,קנ,קנ,13132,עלה ירוק,wikipedia_election_results,מפלגת עלה ירוק,Ale Yarok,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A2%D7%9C%D7%94_%D7%99%D7%A8%D7%95%D7%A7,https://en.wikipedia.org/wiki/Ale_Yarok,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,קפ,קפ,1008,כוח הכסף - למיגור שלטון הבנקים,wikipedia_election_results,כוח הכסף - למיגור שלטון הבנקים,,,,no_standalone_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,קץ,קץ,1887,לידר,official_results,מתקדמת (מפלגה),Leader (political party),https://he.wikipedia.org/wiki/%D7%9E%D7%AA%D7%A7%D7%93%D7%9E%D7%AA_(%D7%9E%D7%A4%D7%9C%D7%92%D7%94),https://en.wikipedia.org/wiki/Leader_(political_party),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,רק,רק,12378,הירוקים – למען ישראל ירוקה,wikipedia_election_results,מפלגת הירוקים (ישראל),The Greens (Israel),https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%94%D7%99%D7%A8%D7%95%D7%A7%D7%99%D7%9D_(%D7%99%D7%A9%D7%A8%D7%90%D7%9C),https://en.wikipedia.org/wiki/The_Greens_(Israel),list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K18,18,שס,שס,286300,התאחדות הספרדים העולמית שומרי תורה,wikipedia_election_results,"מפלגת ש""ס",Shas,https://he.wikipedia.org/wiki/%D7%9E%D7%A4%D7%9C%D7%92%D7%AA_%D7%A9%22%D7%A1,https://en.wikipedia.org/wiki/Shas,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/ar/history_election-dates_knesset18-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,אמת,אמת,472366,העבודה-מימד בראשות עמיר פרץ,wikipedia_election_results,העבודה-מימד,,https://he.wikipedia.org/wiki/%D7%94%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%9E%D7%99%D7%9E%D7%93,,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
K17,17,ג,ג,147091,יהדות התורה והשבת אגודת ישראל - דגל התורה,wikipedia_election_results,יהדות התורה,United Torah Judaism,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%94%D7%AA%D7%95%D7%A8%D7%94,https://en.wikipedia.org/wiki/United_Torah_Judaism,list_article,https://www.gov.il/BlobFolder/guide/election-committee-history/he/knesset17-results.pdf,https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA_%D7%94%D7%A9%D7%91%D7%A2_%D7%A2%D7%A9%D7%A8%D7%94,
