election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
K17,loc:285,locality,loc:285,285,אלונים,1,1,482,340,340,0,אמת,198,49,149,0.582353,198,0,0,0,3,0,0,12,1,1,2,2,49,0,4,3,18,0,0,10,0,0,0,0,0,0,0,14,0,22,1
K17,loc:286,locality,loc:286,286,מעלה החמישה,1,1,373,220,218,2,אמת,105,51,54,0.481651,105,0,0,0,2,0,0,7,0,3,0,1,51,0,1,2,29,0,0,1,0,0,0,0,1,0,0,5,0,9,1
K17,loc:287,locality,loc:287,287,תל יצחק,1,1,408,318,317,1,כן,123,99,24,0.388013,99,2,0,0,0,0,0,23,1,1,2,0,123,1,6,8,30,0,0,6,0,1,0,0,0,1,0,5,0,7,1
K17,loc:288,locality,loc:288,288,בית יהושע,1,1,535,393,391,2,כן,176,64,112,0.450128,64,10,0,0,1,0,0,27,2,10,2,0,176,0,12,24,35,0,0,7,0,0,0,0,0,0,0,1,0,17,3
K17,loc:289,locality,loc:289,289,עין המפרץ,1,1,624,471,469,2,מרצ,218,125,93,0.464819,125,0,0,0,1,1,0,6,0,1,0,0,86,0,0,2,218,0,0,3,0,0,0,0,0,0,0,13,0,12,1
K17,loc:29,locality,loc:29,29,יסוד המעלה,2,2,925,646,642,4,כן,237,151,86,0.369159,151,5,0,0,0,0,2,51,1,45,1,5,237,1,16,49,28,0,0,10,0,0,0,0,0,0,0,21,0,16,3
K17,loc:290,locality,loc:290,290,מעיין צבי,1,1,515,350,348,2,אמת,144,114,30,0.413793,144,0,1,0,1,0,2,18,0,5,0,1,114,0,0,7,27,0,0,5,0,0,0,0,0,1,0,8,0,14,0
K17,loc:292,locality,loc:292,292,שרונה,1,1,363,274,274,0,כן,87,74,13,0.317518,74,0,0,0,1,0,0,22,2,8,0,1,87,0,8,13,23,0,0,12,0,0,0,0,0,1,0,11,0,7,4
K17,loc:293,locality,loc:293,293,שדה יואב,1,1,198,137,137,0,מרצ,75,30,45,0.547445,30,0,0,0,3,0,0,4,2,0,1,0,19,0,1,0,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0
K17,loc:294,locality,loc:294,294,אילון,1,1,590,436,432,4,מרצ,198,104,94,0.458333,104,0,0,0,0,0,1,13,1,4,0,0,67,0,7,9,198,0,0,1,0,0,1,0,0,0,0,12,0,12,2
K17,loc:295,locality,loc:295,295,כפר רופין,1,1,371,242,238,4,אמת,120,62,58,0.504202,120,0,0,0,0,0,0,12,0,3,3,1,62,0,2,6,15,2,0,3,0,0,0,0,0,1,0,6,0,2,0
K17,loc:296,locality,loc:296,296,נווה איתן,1,1,195,126,122,4,אמת,74,24,50,0.606557,74,0,0,0,0,0,0,2,0,0,0,0,24,0,2,3,5,0,0,1,0,1,0,0,0,0,0,8,0,2,0
K17,loc:297,locality,loc:297,297,כפר מסריק,1,1,529,403,400,3,מרצ,203,102,101,0.5075,102,0,0,0,0,0,0,8,0,0,0,0,65,0,1,2,203,0,1,2,0,0,0,0,1,0,1,8,0,6,0
K17,loc:298,locality,loc:298,298,מסילות,1,1,508,300,296,4,מרצ,103,97,6,0.347973,97,0,0,0,0,1,0,3,0,4,0,0,56,0,0,5,103,2,0,3,0,0,0,0,0,0,0,11,0,11,0
K17,loc:300,locality,loc:300,300,דלייה,1,1,665,494,493,1,מרצ,249,114,135,0.505071,114,0,0,0,2,0,0,10,1,2,0,0,89,0,1,1,249,0,0,3,0,0,0,0,0,0,0,11,0,9,1
K17,loc:3000,locality,loc:3000,3000,ירושלים,551,551,336913,211490,208997,2493,ג,39792,31668,8124,0.190395,21042,39792,571,40,708,60,852,8967,531,25941,186,3707,25520,34,13696,22471,6622,187,377,1640,37,66,63,10,43,109,138,1802,18,2099,31668
K17,loc:301,locality,loc:301,301,בית עוזיאל,1,1,351,246,246,0,כן,53,45,8,0.215447,35,3,0,0,0,0,0,22,0,17,0,6,53,0,11,45,3,0,0,3,0,0,0,0,0,1,0,5,0,1,41
K17,loc:302,locality,loc:302,302,דפנה,1,1,528,376,374,2,אמת,203,77,126,0.542781,203,0,0,0,1,0,0,22,0,0,0,0,77,0,12,3,26,0,0,3,0,0,0,0,0,0,0,16,0,11,0
K17,loc:303,locality,loc:303,303,דן,1,1,417,295,291,4,מרצ,127,65,62,0.436426,65,0,0,0,2,0,0,8,2,2,0,1,52,0,8,3,127,0,0,5,0,0,0,0,0,0,0,7,0,9,0
K17,loc:304,locality,loc:304,304,שדה אליהו,1,1,541,373,371,2,טב,228,38,190,0.614555,17,3,0,0,0,0,0,7,0,228,0,3,38,0,5,30,4,2,0,25,0,0,0,0,0,0,0,1,0,8,0
K17,loc:305,locality,loc:305,305,גשר,1,1,447,302,297,5,אמת,171,50,121,0.575758,171,1,0,0,2,0,0,8,1,1,0,1,50,0,15,2,23,0,0,4,0,0,0,0,0,0,1,12,0,4,1
K17,loc:306,locality,loc:306,306,שדמות דבורה,1,1,345,251,250,1,אמת,83,83,0,0.332,83,0,0,0,0,0,0,23,0,12,0,0,83,0,12,13,9,0,0,3,0,0,3,0,0,0,0,5,0,4,0
K17,loc:307,locality,loc:307,307,הזורעים,1,1,360,269,268,1,טב,165,28,137,0.615672,17,3,0,0,0,0,0,2,0,165,0,9,19,0,5,12,1,0,0,1,0,0,0,0,0,0,1,2,0,3,28
K17,loc:308,locality,loc:308,308,מחניים,1,1,340,221,216,5,אמת,121,38,83,0.560185,121,4,0,0,1,0,2,2,0,1,0,0,38,0,4,2,26,0,0,1,0,0,0,0,0,0,0,7,0,6,1
K17,loc:309,locality,loc:309,309,נהורה,1,1,687,443,440,3,אמת,114,83,31,0.259091,114,7,0,0,0,0,0,20,3,28,0,2,83,0,18,68,7,0,0,0,0,0,0,0,0,0,0,4,0,6,80
K17,loc:31,locality,loc:31,31,אופקים,26,26,16637,9521,9361,160,שס,2079,1535,544,0.222092,1535,1250,6,1,1,3,16,69,8,633,10,80,857,4,1527,940,208,4,7,9,12,4,6,2,1,9,12,42,1,25,2079
K17,loc:310,locality,loc:310,310,כפר גליקסון,1,1,264,183,182,1,אמת,84,55,29,0.461538,84,0,0,0,2,0,0,7,1,1,0,0,55,0,1,0,25,0,0,0,0,0,0,0,0,1,0,0,0,4,1
K17,loc:311,locality,loc:311,311,גן שורק,1,1,213,152,151,1,כן,71,27,44,0.470199,27,1,0,0,0,0,0,13,0,3,0,0,71,0,4,15,9,0,0,1,0,0,0,0,0,0,0,1,0,6,0
K17,loc:312,locality,loc:312,312,נווה ים,1,1,164,116,115,1,אמת,39,31,8,0.33913,39,0,0,0,0,0,0,12,1,0,0,0,31,0,5,7,4,0,0,2,0,0,0,0,0,0,1,3,0,9,1
K17,loc:313,locality,loc:313,313,אפק,1,1,390,272,269,3,אמת,153,57,96,0.568773,153,0,0,0,1,0,0,32,1,1,0,0,57,0,0,1,12,0,0,5,0,0,0,0,0,1,0,2,0,3,0
K17,loc:315,locality,loc:315,315,נגבה,1,1,481,305,305,0,מרצ,135,78,57,0.442623,78,0,1,0,0,0,2,4,1,0,0,0,56,0,4,7,135,1,0,1,0,0,0,0,0,1,0,3,0,9,2
K17,loc:316,locality,loc:316,316,כפר נטר,1,1,487,378,378,0,כן,163,83,80,0.431217,83,0,0,0,3,1,0,24,1,3,0,0,163,1,6,24,35,0,0,2,0,0,1,0,0,0,0,13,0,16,2
K17,loc:317,locality,loc:317,317,בית אורן,1,1,259,153,153,0,כן,48,45,3,0.313725,45,0,0,0,1,0,0,10,0,5,0,0,48,0,6,3,15,0,0,0,0,0,0,0,0,0,0,8,0,11,1
K17,loc:318,locality,loc:318,318,עמיעוז,1,1,202,121,120,1,אמת,41,28,13,0.341667,41,1,0,0,0,0,0,5,0,1,1,0,19,0,8,12,0,0,0,0,0,0,0,0,0,0,1,1,0,2,28
K17,loc:319,locality,loc:319,319,עמיר,1,1,475,315,312,3,מרצ,136,109,27,0.435897,109,1,0,0,3,0,1,11,0,2,0,0,36,0,0,6,136,0,0,0,0,0,0,0,0,0,0,4,0,3,0
K17,loc:32,locality,loc:32,32,עוצם,1,1,380,258,252,6,שס,159,41,118,0.630952,41,8,0,0,0,0,1,2,0,7,1,0,11,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,159
K17,loc:320,locality,loc:320,320,כפר ורבורג,1,1,589,426,423,3,כן,139,112,27,0.328605,112,1,0,0,0,0,0,49,1,12,0,0,139,0,17,35,29,0,0,4,0,0,0,0,0,0,0,7,0,14,3
K17,loc:322,locality,loc:322,322,בית הלל,1,1,426,299,297,2,כן,123,79,44,0.414141,79,0,0,0,0,0,0,15,0,3,1,0,123,0,9,6,26,0,0,5,0,0,0,0,0,0,0,6,0,21,3
K17,loc:324,locality,loc:324,324,שאר ישוב,1,1,274,189,188,1,כן,54,40,14,0.287234,40,0,0,0,0,0,0,17,1,6,1,1,54,0,14,26,9,0,0,2,0,0,0,0,0,0,0,6,0,10,1
K17,loc:325,locality,loc:325,325,מצובה,1,1,428,259,258,1,אמת,148,56,92,0.573643,148,0,0,0,0,1,0,19,0,1,0,0,56,0,2,0,20,0,0,2,0,0,0,0,0,0,0,5,0,2,2
K17,loc:326,locality,loc:326,326,בית יצחק-שער חפר,2,2,1330,1021,1009,12,כן,432,265,167,0.428147,265,2,0,0,3,0,1,85,8,17,1,2,432,1,20,30,86,1,0,14,0,0,1,0,0,1,1,9,0,26,3
K17,loc:327,locality,loc:327,327,שדות ים,1,1,552,414,408,6,אמת,219,83,136,0.536765,219,6,0,0,2,1,1,10,1,6,0,0,83,0,3,5,27,1,0,5,0,0,0,0,0,1,0,15,0,21,1
K17,loc:329,locality,loc:329,329,שדה נחמיה,1,1,352,230,230,0,אמת,112,57,55,0.486957,112,0,1,0,1,0,0,14,0,0,0,0,57,0,7,4,9,0,0,2,0,0,0,0,0,0,0,14,0,6,3
K17,loc:33,locality,loc:33,33,בת שלמה,1,1,286,198,196,2,כן,54,40,14,0.27551,40,1,0,0,3,0,1,16,0,16,0,1,54,0,14,12,15,0,1,3,0,0,0,0,0,0,0,8,0,8,3
K17,loc:330,locality,loc:330,330,אלומות,1,1,224,134,132,2,אמת,67,26,41,0.507576,67,1,0,0,0,1,0,4,0,0,0,0,26,0,1,1,22,0,0,0,0,0,0,0,0,0,0,3,0,6,0
K17,loc:331,locality,loc:331,331,ניר צבי,1,1,760,573,571,2,כן,232,134,98,0.406305,134,0,1,0,4,0,0,50,3,11,0,1,232,0,20,31,44,1,0,8,0,0,0,0,0,0,0,9,0,18,4
K17,loc:334,locality,loc:334,334,קבוצת יבנה,1,1,597,439,433,6,טב,228,60,168,0.526559,31,0,1,0,1,0,0,13,0,228,0,2,60,0,13,21,10,2,0,24,0,0,0,0,0,1,0,2,0,20,4
K17,loc:335,locality,loc:335,335,רמת השופט,1,1,529,327,325,2,מרצ,131,97,34,0.403077,97,1,0,1,0,0,0,6,1,2,1,0,59,0,10,0,131,0,0,3,0,1,0,0,0,0,0,9,0,3,0
K17,loc:336,locality,loc:336,336,דורות,1,1,468,299,298,1,אמת,161,76,85,0.540268,161,1,0,0,2,0,0,7,0,2,0,0,76,0,3,4,23,1,0,5,0,0,0,0,0,0,0,4,0,9,0
K17,loc:338,locality,loc:338,338,איבים,1,1,224,69,66,3,כן,15,13,2,0.227273,10,0,0,0,0,1,9,0,2,0,2,0,15,0,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
K17,loc:339,locality,loc:339,339,רמת צבי,1,1,338,230,228,2,כן,81,69,12,0.355263,69,0,0,0,0,0,0,25,5,6,0,0,81,0,4,7,17,0,0,4,0,0,0,0,0,0,0,5,0,5,0
K17,loc:340,locality,loc:340,340,גת (קיבוץ),1,1,391,245,245,0,מרצ,110,69,41,0.44898,69,0,0,1,0,0,0,8,0,2,0,0,40,0,3,1,110,0,0,2,0,0,0,0,0,0,0,5,0,4,0
K17,loc:342,locality,loc:342,342,גברעם,1,1,234,171,169,2,אמת,91,28,63,0.538462,91,1,0,0,0,0,0,6,1,1,0,0,28,0,6,5,14,0,0,2,0,0,1,0,0,0,1,8,0,3,1
K17,loc:343,locality,loc:343,343,חמדיה,1,1,306,207,205,2,אמת,94,47,47,0.458537,94,0,0,0,0,0,0,11,4,8,1,0,47,0,6,3,15,0,0,1,0,0,0,0,0,0,0,12,0,3,0
K17,loc:344,locality,loc:344,344,מענית,1,1,432,312,307,5,מרצ,116,89,27,0.37785,89,0,0,0,1,0,1,9,0,0,0,0,68,0,4,1,116,0,0,0,0,0,0,0,0,0,0,9,0,9,0
K17,loc:345,locality,loc:345,345,כפר סאלד,1,1,413,277,275,2,אמת,151,38,113,0.549091,151,0,0,0,1,0,0,13,1,1,0,0,38,0,2,3,23,0,0,0,0,0,0,0,0,0,0,22,0,20,0
K17,loc:346,locality,loc:346,346,גליל ים,1,1,271,209,209,0,אמת,103,42,61,0.492823,103,1,0,0,0,0,0,5,0,2,0,0,42,0,5,4,32,0,0,2,0,0,0,0,0,0,0,3,0,8,2
K17,loc:347,locality,loc:347,347,מנרה,1,1,225,130,126,4,אמת,70,17,53,0.555556,70,0,0,0,0,0,0,13,1,0,0,0,17,0,3,1,10,0,0,1,0,0,0,0,0,0,0,8,0,2,0
K17,loc:348,locality,loc:348,348,ניר עם,1,1,328,199,198,1,אמת,118,31,87,0.59596,118,1,0,0,0,0,0,10,0,2,0,0,31,0,5,2,18,0,0,1,0,0,0,0,0,0,0,7,0,3,0
K17,loc:3488,locality,loc:3488,3488,כפר עציון,1,1,340,261,258,3,טב,174,25,149,0.674419,6,3,0,0,0,0,0,9,0,174,0,1,9,0,6,25,3,0,0,8,0,0,0,0,0,0,0,3,0,6,5
K17,loc:35,locality,loc:35,35,גדות,1,1,367,217,217,0,אמת,91,51,40,0.419355,91,0,0,0,0,0,0,13,1,1,1,0,37,0,4,4,51,0,0,2,0,0,1,0,0,0,0,6,0,4,1
K17,loc:351,locality,loc:351,351,ניצן,2,2,593,378,376,2,טב,207,47,160,0.550532,11,18,0,0,1,0,0,10,0,207,0,13,16,0,20,24,0,0,0,2,0,0,0,0,0,0,0,3,0,4,47
K17,loc:352,locality,loc:352,352,גבולות,1,1,247,135,135,0,מרצ,61,33,28,0.451852,33,0,0,0,1,0,0,7,0,1,0,0,21,0,4,0,61,0,0,0,1,0,0,0,0,0,0,5,0,1,0
K17,loc:354,locality,loc:354,354,רביבים,1,1,665,415,412,3,אמת,236,86,150,0.572816,236,1,0,0,1,0,1,15,1,5,0,0,86,0,16,3,32,0,0,3,0,0,0,0,0,0,1,6,0,4,1
K17,loc:355,locality,loc:355,355,חורשים,1,1,232,134,134,0,מרצ,51,37,14,0.380597,37,0,0,0,0,0,0,4,0,1,0,0,27,0,2,3,51,0,0,0,0,0,0,0,0,1,0,1,0,7,0
K17,loc:3555,locality,loc:3555,3555,נתיב הגדוד,1,1,134,74,74,0,כן,31,10,21,0.418919,8,0,0,0,0,0,0,8,0,1,0,4,31,0,4,10,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3
K17,loc:3556,locality,loc:3556,3556,אלמוג,1,1,91,63,63,0,אמת,28,20,8,0.444444,28,0,0,0,0,0,0,2,0,1,0,0,20,0,2,3,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1
K17,loc:3557,locality,loc:3557,3557,קדומים,3,3,1901,1633,1627,6,טב,1255,121,1134,0.771358,4,7,0,0,0,1,2,5,1,1255,0,83,18,0,72,121,1,4,0,2,0,0,0,0,0,0,0,4,0,0,47
K17,loc:3558,locality,loc:3558,3558,תומר,1,1,221,150,150,0,כן,56,24,32,0.373333,24,0,0,0,0,0,0,17,0,9,0,0,56,0,15,19,3,0,0,3,0,0,0,0,0,0,0,0,0,3,1
K17,loc:356,locality,loc:356,356,הגושרים,1,1,476,321,320,1,אמת,146,94,52,0.45625,146,1,0,0,0,0,0,20,1,0,0,0,94,0,11,8,22,0,0,1,0,0,1,0,0,0,0,3,0,10,2
K17,loc:3560,locality,loc:3560,3560,אלקנה,3,3,2144,1799,1795,4,טב,1338,190,1148,0.745404,6,7,0,0,1,1,2,20,0,1338,0,71,25,0,48,190,2,2,0,12,0,0,0,0,0,0,0,9,0,8,53
K17,loc:3561,locality,loc:3561,3561,מגדל עוז,1,1,205,167,166,1,טב,127,9,118,0.76506,2,4,0,0,0,0,1,1,0,127,0,9,1,0,5,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
K17,loc:3563,locality,loc:3563,3563,תקוע,2,2,827,625,622,3,טב,286,103,183,0.459807,8,2,0,0,0,0,2,3,0,286,0,72,10,0,103,92,1,6,0,1,0,0,0,0,0,0,0,4,0,3,29
K17,loc:3564,locality,loc:3564,3564,כוכב השחר,1,1,668,587,586,1,טב,476,62,414,0.812287,0,3,0,0,0,0,0,1,0,476,0,62,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
K17,loc:3565,locality,loc:3565,3565,רימונים,1,1,391,265,261,4,כן,65,54,11,0.249042,7,0,0,0,0,0,0,21,0,54,2,6,65,0,39,45,5,1,0,4,0,0,0,0,0,0,0,4,0,4,4
K17,loc:3566,locality,loc:3566,3566,יפית,1,1,110,45,44,1,כן,13,7,6,0.295455,7,0,1,0,0,1,0,2,0,6,0,0,13,0,2,7,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2
K17,loc:3567,locality,loc:3567,3567,סלעית,1,1,327,238,237,1,כן,95,41,54,0.400844,41,0,0,0,0,0,0,19,1,7,0,2,95,0,17,18,16,0,0,12,0,0,0,0,0,0,0,2,0,5,2
K17,loc:3568,locality,loc:3568,3568,ריחן,1,1,97,60,59,1,כן,18,10,8,0.305085,10,1,0,0,0,0,0,7,0,7,0,0,18,0,3,7,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0
K17,loc:3569,locality,loc:3569,3569,מבוא דותן,1,1,209,125,125,0,כן,49,25,24,0.392,3,0,0,0,0,0,0,4,0,25,0,9,49,0,10,16,1,1,0,0,0,0,0,0,0,0,0,2,0,0,5
K17,loc:357,locality,loc:357,357,כפר בלום,1,1,564,354,354,0,אמת,173,76,97,0.488701,173,3,0,0,1,1,0,14,0,2,0,0,76,1,13,11,27,0,0,3,0,0,0,0,0,0,0,18,0,11,0
K17,loc:3570,locality,loc:3570,3570,אריאל,22,22,12754,7553,7387,166,ל,2556,1782,774,0.346013,290,29,7,1,2,4,7,375,10,629,7,133,922,0,2556,1782,44,6,1,22,2,5,3,6,4,3,7,117,0,97,316
K17,loc:3571,locality,loc:3571,3571,שבי שומרון,1,1,443,337,333,4,טב,229,26,203,0.687688,2,4,0,0,0,0,0,4,0,229,0,26,8,0,16,20,0,3,0,2,0,1,0,0,0,0,0,3,0,1,14
K17,loc:3572,locality,loc:3572,3572,כפר תפוח,1,1,413,302,300,2,טב,150,88,62,0.5,0,2,0,0,0,0,0,1,0,150,0,88,4,0,8,16,0,3,1,2,0,0,0,0,0,0,0,1,2,0,22
K17,loc:3573,locality,loc:3573,3573,נווה צוף,1,1,683,525,525,0,טב,392,42,350,0.746667,0,2,0,0,0,0,0,6,0,392,0,42,3,0,11,42,0,3,0,2,0,0,0,0,0,0,0,1,0,2,19
K17,loc:3574,locality,loc:3574,3574,בית אל,5,5,2578,2297,2279,18,טב,1867,165,1702,0.819219,1,12,0,0,0,1,1,7,0,1867,0,165,6,0,29,87,2,3,0,1,0,0,0,0,0,0,0,3,0,2,92
K17,loc:3575,locality,loc:3575,3575,בית חורון,1,1,487,383,381,2,טב,206,73,133,0.540682,8,8,0,2,0,0,0,8,1,206,1,16,15,0,25,73,2,0,0,2,0,0,0,0,0,0,0,2,0,4,8
K17,loc:3576,locality,loc:3576,3576,מצפה יריחו,1,1,747,601,601,0,טב,380,139,241,0.63228,1,10,0,0,0,0,0,3,0,380,0,139,3,0,6,26,2,2,0,0,0,0,0,0,0,0,0,0,0,2,27
K17,loc:3578,locality,loc:3578,3578,שדמות מחולה,1,1,267,209,209,0,טב,172,16,156,0.822967,2,2,0,0,0,0,0,1,0,172,0,3,0,0,6,16,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3
K17,loc:3579,locality,loc:3579,3579,אלון מורה,1,1,724,568,565,3,טב,413,56,357,0.730973,4,4,1,0,0,0,0,1,1,413,0,56,3,0,16,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
K17,loc:358,locality,loc:358,358,יד מרדכי,1,1,641,423,422,1,מרצ,174,129,45,0.412322,129,0,0,0,1,0,0,6,0,2,0,1,61,0,8,7,174,0,0,0,0,1,0,0,0,0,1,4,0,20,7
K17,loc:359,locality,loc:359,359,ניצנים,1,1,349,232,230,2,אמת,111,58,53,0.482609,111,0,0,0,1,0,0,8,0,3,0,0,58,0,6,3,26,0,0,0,0,0,1,0,0,1,1,4,0,6,1
K17,loc:3598,locality,loc:3598,3598,ארגמן,1,1,131,80,80,0,כן,37,10,27,0.4625,6,0,0,0,0,0,0,4,1,2,0,0,37,0,6,10,3,0,0,3,0,0,0,0,0,0,0,3,0,2,3
K17,loc:3599,locality,loc:3599,3599,מחולה,1,1,253,200,199,1,טב,141,21,120,0.708543,2,0,0,0,0,0,0,2,0,141,0,0,7,0,2,21,1,0,0,14,0,0,0,0,0,0,1,0,0,0,8
K17,loc:36,locality,loc:36,36,שדה דוד,1,1,308,185,181,4,אמת,68,41,27,0.375691,68,7,0,0,0,0,0,2,0,2,0,0,29,0,5,21,0,0,0,1,1,1,0,0,0,1,0,1,0,1,41
K17,loc:360,locality,loc:360,360,"גבעת ניל""י",1,1,312,199,198,1,כן,71,43,28,0.358586,28,1,1,0,0,0,0,20,0,2,0,0,71,0,7,43,4,0,0,0,1,0,0,0,0,0,0,4,0,12,4
K17,loc:3601,locality,loc:3601,3601,קליה,1,1,202,138,136,2,כן,41,20,21,0.301471,20,0,0,1,0,0,0,17,1,12,0,2,41,0,11,3,7,1,0,5,0,0,0,0,0,0,0,13,0,2,0
K17,loc:3602,locality,loc:3602,3602,ראש צורים,1,1,231,192,192,0,טב,153,14,139,0.796875,2,0,0,0,0,0,0,4,0,153,0,5,1,0,3,14,0,0,0,3,0,0,0,0,0,0,0,1,0,3,3
K17,loc:3603,locality,loc:3603,3603,הר גילה,1,1,276,229,227,2,כן,69,34,35,0.303965,34,0,0,0,0,0,0,26,1,21,0,4,69,0,13,23,11,0,0,5,0,0,0,0,0,1,0,4,0,7,8
K17,loc:3604,locality,loc:3604,3604,אלון שבות,3,3,1779,1513,1504,9,טב,1096,201,895,0.728723,11,7,0,0,0,0,7,11,0,1096,1,53,21,0,31,201,0,2,1,41,0,0,0,0,0,0,0,2,0,0,19
K17,loc:3605,locality,loc:3605,3605,משואה,1,1,136,81,81,0,כן,25,15,10,0.308642,10,0,0,0,0,0,0,15,0,1,0,0,25,0,12,13,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
K17,loc:3606,locality,loc:3606,3606,גלגל,1,1,118,68,68,0,כן,30,13,17,0.441176,10,0,0,0,0,0,0,13,2,3,0,1,30,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0
K17,loc:3607,locality,loc:3607,3607,"ייט""ב",1,1,100,80,79,1,ל,32,16,16,0.405063,2,0,0,0,0,1,0,1,0,12,0,16,13,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K17,loc:3608,locality,loc:3608,3608,מעלה אפרים,2,2,1191,582,572,10,כן,181,85,96,0.316434,36,1,0,0,0,2,0,43,3,85,2,11,181,0,80,57,7,0,0,2,0,3,0,0,0,3,1,9,0,15,31
K17,loc:3609,locality,loc:3609,3609,חמרה,1,1,142,80,80,0,כן,25,17,8,0.3125,17,0,0,0,0,0,0,10,0,7,0,2,25,0,4,7,1,0,0,2,0,0,0,0,0,0,0,4,0,0,1
K17,loc:3610,locality,loc:3610,3610,מצפה שלם,1,1,124,73,72,1,אמת,26,16,10,0.361111,26,0,0,0,0,0,0,16,1,0,0,0,10,0,5,0,8,0,0,2,0,0,0,0,0,0,0,2,0,2,0
K17,loc:3611,locality,loc:3611,3611,קריית ארבע,7,7,3775,2649,2611,38,טב,1114,460,654,0.426656,25,12,3,1,1,0,5,15,1,1114,0,460,91,0,353,332,2,6,0,2,0,1,0,0,0,2,0,5,0,2,178
K17,loc:3612,locality,loc:3612,3612,בקעות,1,1,138,87,86,1,כן,32,12,20,0.372093,7,0,0,0,0,0,0,11,0,6,0,0,32,0,7,12,5,0,0,0,0,0,0,0,0,0,0,2,1,0,3
K17,loc:3613,locality,loc:3613,3613,גיתית,1,1,143,100,100,0,טב,44,18,26,0.44,8,0,0,0,0,0,0,4,0,44,0,1,18,0,8,11,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3
K17,loc:3614,locality,loc:3614,3614,מכורה,1,1,118,76,76,0,כן,38,9,29,0.5,9,0,0,0,0,0,0,8,0,2,0,0,38,0,7,6,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0
K17,loc:3615,locality,loc:3615,3615,פצאל,1,1,217,146,146,0,כן,59,19,40,0.40411,18,0,0,0,0,0,0,14,0,10,0,0,59,0,14,19,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0
K17,loc:3616,locality,loc:3616,3616,מעלה אדומים,30,30,19842,12919,12759,160,טב,2504,2452,52,0.196254,906,123,3,3,3,5,49,715,25,2504,15,227,1983,3,1990,2452,116,16,2,55,2,8,5,3,2,2,6,146,3,137,1250
K17,loc:3617,locality,loc:3617,3617,עפרה,2,2,1333,1125,1119,6,טב,926,61,865,0.827525,6,3,0,1,0,0,13,2,0,926,0,45,7,0,19,61,2,1,0,5,0,0,1,0,0,0,0,1,0,4,22
K17,loc:3618,locality,loc:3618,3618,אלעזר,1,1,613,513,511,2,טב,346,78,268,0.677104,6,1,0,0,0,0,0,4,0,346,0,33,5,0,19,78,1,0,0,4,0,0,0,0,0,0,0,2,0,1,11
K17,loc:3619,locality,loc:3619,3619,רועי,1,1,165,137,136,1,כן,49,44,5,0.360294,4,0,0,0,0,0,0,14,0,44,1,1,49,0,1,14,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4
K17,loc:362,locality,loc:362,362,רוחמה,1,1,449,284,282,2,מרצ,118,96,22,0.41844,96,1,0,0,0,0,0,4,1,0,0,0,46,0,5,0,118,0,0,1,0,0,0,0,0,0,0,4,0,5,1
K17,loc:3620,locality,loc:3620,3620,נערן,1,1,55,36,36,0,אמת,29,3,26,0.805556,29,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K17,loc:363,locality,loc:363,363,חפץ חיים,1,1,268,212,211,1,טב,127,53,74,0.601896,0,53,0,0,0,0,0,2,0,127,0,12,2,0,0,9,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1
K17,loc:3638,locality,loc:3638,3638,כפר אדומים,2,2,1206,957,950,7,טב,495,164,331,0.521053,45,2,0,0,0,0,1,33,0,495,0,10,60,0,86,164,2,1,0,19,0,0,0,0,0,0,0,3,0,17,12
K17,loc:3639,locality,loc:3639,3639,ורד יריחו,1,1,141,93,93,0,כן,23,12,11,0.247312,7,2,0,0,0,1,0,11,3,9,0,5,23,0,10,12,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3
K17,loc:364,locality,loc:364,364,כפר אוריה,1,1,292,211,207,4,אמת,65,39,26,0.31401,65,0,0,0,0,0,0,14,0,1,0,1,39,0,7,35,16,0,0,3,0,0,0,0,0,0,0,3,0,5,18
