election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
K22,loc:24,locality,loc:24,24,לכיש,1,1,562,465,463,2,פה,264,83,181,0.570194,52,0,2,0,0,0,8,12,0,1,0,0,0,0,0,3,8,29,83,0,0,0,264,0,0,0,0,0,0,0,0,1
K22,loc:240,locality,loc:240,240,יקנעם עילית,29,29,17875,12414,12339,75,מחל,4281,3914,367,0.346949,721,121,8,8,4,0,4,530,1,20,0,3,4,0,1,173,1707,4281,331,2,1,0,3914,3,8,1,1,7,3,8,9,465
K22,loc:2400,locality,loc:2400,2400,אור יהודה,47,47,26993,18880,18728,152,מחל,9045,3518,5527,0.482967,743,185,12,7,2,0,9,620,2,13,2,3,3,0,2,317,525,9045,239,6,4,0,3518,3,10,1,1,6,5,4,8,3433
K22,loc:241,locality,loc:241,241,יקנעם (מושבה),2,2,1018,772,771,1,פה,446,125,321,0.57847,73,1,2,0,0,0,7,25,0,0,1,0,0,0,0,3,25,55,125,0,1,0,446,0,0,0,0,0,0,0,2,5
K22,loc:242,locality,loc:242,242,בית השיטה,2,2,1038,766,765,1,פה,435,165,270,0.568627,165,1,1,0,1,0,0,23,0,0,0,0,0,0,0,11,17,42,69,0,0,0,435,0,0,0,0,0,0,0,0,0
K22,loc:246,locality,loc:246,246,נתיבות,36,36,23036,17413,17297,116,שס,6805,5184,1621,0.393421,247,1281,4,6,3,0,7,907,1,8,1,4,2,0,5,907,1100,5184,28,5,2,0,759,2,18,0,0,2,2,3,4,6805
K22,loc:247,locality,loc:247,247,רשפון,2,2,874,683,679,4,פה,355,90,265,0.522828,37,0,1,0,0,0,89,7,0,1,0,0,0,0,0,2,33,62,90,0,0,0,355,0,0,1,0,0,0,0,1,0
K22,loc:248,locality,loc:248,248,בית שערים,1,1,475,383,382,1,פה,235,51,184,0.615183,36,0,1,0,0,0,1,14,0,0,0,0,0,0,0,2,7,51,35,0,0,0,235,0,0,0,0,0,0,0,0,0
K22,loc:249,locality,loc:249,249,כפר סירקין,2,2,971,807,804,3,פה,496,85,411,0.616915,45,1,2,0,0,0,70,16,0,0,0,0,0,0,0,2,31,85,52,0,0,0,496,0,0,0,0,0,0,0,0,4
K22,loc:250,locality,loc:250,250,הזורע,2,2,899,631,630,1,פה,292,208,84,0.463492,68,1,4,0,1,0,1,13,0,2,0,0,0,0,0,4,8,21,208,0,0,0,292,0,0,0,0,0,0,0,0,7
K22,loc:2500,locality,loc:2500,2500,נשר,34,34,19638,12502,12431,71,מחל,4289,3875,414,0.345025,546,90,43,3,1,0,3,255,3,8,0,1,0,0,2,125,2287,4289,302,3,1,0,3875,6,1,0,4,2,1,6,7,567
K22,loc:252,locality,loc:252,252,ביתן אהרן,1,1,193,75,75,0,פה,39,6,33,0.52,5,2,0,0,0,0,5,4,0,0,0,0,0,0,0,2,5,6,6,0,0,0,39,0,0,0,0,0,0,0,0,1
K22,loc:253,locality,loc:253,253,חולתה,1,1,446,332,332,0,פה,156,82,74,0.46988,82,1,0,0,0,0,2,7,0,0,0,0,0,0,0,6,10,19,44,1,0,0,156,0,0,2,0,0,0,0,1,1
K22,loc:2530,locality,loc:2530,2530,באר יעקב,25,25,16096,12272,12206,66,פה,4452,4364,88,0.364739,634,178,11,4,0,0,24,475,1,10,0,0,1,0,5,243,707,4364,171,1,1,0,4452,2,11,3,1,2,6,2,7,890
K22,loc:254,locality,loc:254,254,כפר המכבי,1,1,307,212,212,0,פה,127,36,91,0.599057,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,14,24,0,0,0,127,0,0,0,0,0,0,0,0,1
K22,loc:255,locality,loc:255,255,כפר חיטים,1,1,502,340,340,0,פה,148,111,37,0.435294,29,1,0,0,0,0,0,13,0,0,0,0,0,0,0,4,16,111,6,0,0,0,148,0,0,0,0,1,0,0,3,8
K22,loc:2550,locality,loc:2550,2550,גדרה,27,27,17470,12954,12891,63,פה,4818,4195,623,0.373749,844,157,17,3,1,0,34,759,2,18,1,1,0,0,0,328,612,4195,416,4,2,0,4818,4,39,1,1,8,2,3,3,618
K22,loc:256,locality,loc:256,256,ניר דוד (תל עמל),1,1,610,455,455,0,פה,217,144,73,0.476923,64,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,10,10,144,0,0,0,217,0,0,0,0,0,0,0,0,0
K22,loc:2560,locality,loc:2560,2560,ערד,35,35,21503,12841,12738,103,ג,3018,2946,72,0.236929,429,3018,127,4,2,0,7,302,2,11,2,2,5,0,3,143,2789,2432,242,4,2,0,2946,8,12,1,3,8,0,4,7,223
K22,loc:257,locality,loc:257,257,נופך,1,1,390,322,322,0,מחל,145,93,52,0.450311,23,1,1,0,0,0,1,15,0,0,0,0,0,0,0,6,4,145,5,0,0,0,93,1,0,0,0,0,0,0,0,27
K22,loc:259,locality,loc:259,259,שדה נחום,1,1,519,377,375,2,פה,188,78,110,0.501333,56,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,13,78,17,2,0,0,188,0,0,0,0,0,0,0,0,3
K22,loc:26,locality,loc:26,26,ראש פינה,4,4,2404,1730,1727,3,פה,663,430,233,0.383903,198,17,13,0,2,0,4,98,0,1,0,0,0,0,0,33,63,430,182,0,0,0,663,1,1,1,0,0,0,0,1,19
K22,loc:2600,locality,loc:2600,2600,אילת,83,83,50539,22840,22715,125,מחל,9749,6440,3309,0.429188,1049,280,176,7,6,0,13,917,4,64,3,3,1,0,3,328,1836,9749,403,8,4,0,6440,5,4,4,6,11,4,6,15,1366
K22,loc:2610,locality,loc:2610,2610,בית שמש,103,103,63507,41894,41593,301,ג,15031,8925,6106,0.361383,538,15031,15,10,2,0,36,3929,4,24,2,2,2,0,9,1487,1480,8925,136,11,2,0,2251,7,44,2,6,7,9,6,13,7603
K22,loc:262,locality,loc:262,262,גינוסר,1,1,545,377,375,2,פה,209,61,148,0.557333,53,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,9,61,34,0,0,0,209,0,1,0,0,0,0,0,0,0
K22,loc:2620,locality,loc:2620,2620,קריית אונו,45,45,28834,21497,21416,81,פה,10331,4743,5588,0.482396,1791,105,43,4,2,0,9,902,1,8,0,3,1,0,2,203,1120,4743,1484,3,1,0,10331,2,4,0,0,4,3,0,6,641
K22,loc:263,locality,loc:263,263,מסדה,1,1,272,176,175,1,פה,105,28,77,0.6,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,19,11,0,0,0,105,0,1,1,0,0,0,0,0,2
K22,loc:2630,locality,loc:2630,2630,קריית גת,71,71,42112,28233,27997,236,מחל,10427,4353,6074,0.372433,775,2154,6,18,5,0,45,1171,3,25,0,6,9,0,19,590,3882,10427,117,7,7,0,4353,7,55,1,8,14,13,15,20,4245
K22,loc:264,locality,loc:264,264,שער הגולן,1,1,493,363,363,0,פה,195,91,104,0.53719,48,0,2,0,0,0,2,5,0,0,0,0,0,0,0,3,4,13,91,0,0,0,195,0,0,0,0,0,0,0,0,0
K22,loc:2640,locality,loc:2640,2640,ראש העין,69,69,41277,32018,31909,109,פה,11070,11026,44,0.346924,1252,763,21,6,1,0,25,1817,1,39,1,0,0,0,2,944,1285,11026,839,12,2,0,11070,2,21,1,1,2,2,3,8,2763
K22,loc:265,locality,loc:265,265,בית יוסף,1,1,366,245,245,0,מחל,153,27,126,0.62449,13,2,0,0,0,0,12,7,0,1,0,0,0,0,0,11,1,153,3,0,0,0,14,0,0,1,0,0,0,0,0,27
K22,loc:2650,locality,loc:2650,2650,רמת השרון,60,60,37134,26974,26900,74,פה,14255,4618,9637,0.529926,1856,520,74,6,3,0,14,681,0,12,0,0,0,0,1,182,1018,4618,2918,3,2,0,14255,2,5,1,2,4,9,2,4,708
K22,loc:2660,locality,loc:2660,2660,יבנה,56,56,33320,24697,24541,156,מחל,9282,7406,1876,0.378224,1131,267,13,6,1,0,38,1237,2,33,0,2,3,0,4,527,1376,9282,434,3,1,0,7406,4,46,0,2,9,3,11,19,2681
K22,loc:267,locality,loc:267,267,כפר שמריהו,3,3,1868,1186,1178,8,פה,710,168,542,0.602716,76,7,2,1,0,0,5,26,0,0,0,0,0,0,0,5,62,168,108,0,1,0,710,0,0,0,0,0,2,0,0,5
K22,loc:268,locality,loc:268,268,טירת צבי,1,1,519,393,385,8,טב,210,60,150,0.545455,31,4,0,0,0,0,6,210,0,0,0,0,0,0,0,9,3,55,4,0,0,0,60,0,1,1,0,0,0,0,0,1
K22,loc:269,locality,loc:269,269,מולדת,2,2,792,576,573,3,פה,357,69,288,0.623037,69,2,0,0,0,0,6,14,0,0,0,0,0,0,0,0,17,44,60,0,0,0,357,0,0,0,0,1,0,0,0,3
K22,loc:27,locality,loc:27,27,שדות מיכה,1,1,268,187,186,1,מחל,76,52,24,0.408602,7,4,0,2,0,0,19,10,0,0,0,0,0,0,0,5,1,76,0,0,0,0,10,0,0,0,0,0,0,0,0,52
K22,loc:270,locality,loc:270,270,עין השופט,2,2,880,527,525,2,פה,224,156,68,0.426667,89,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,24,23,156,0,0,0,224,0,0,0,0,0,0,0,0,3
K22,loc:2710,locality,loc:2710,2710,אום אל-פחם,54,54,35181,18060,17854,206,ודעם,17109,265,16844,0.958273,54,1,17109,2,3,0,3,15,2,1,2,8,4,0,50,7,8,51,265,3,22,0,169,3,3,4,4,14,13,11,7,16
K22,loc:272,locality,loc:272,272,מעוז חיים,1,1,465,288,288,0,פה,155,68,87,0.538194,68,0,2,0,0,0,3,1,0,0,0,0,0,0,0,3,5,22,29,0,0,0,155,0,0,0,0,0,0,0,0,0
K22,loc:2720,locality,loc:2720,2720,טירה,24,24,18053,12139,12059,80,ודעם,10927,399,10528,0.906128,217,7,10927,0,2,0,3,8,1,2,0,6,0,0,36,1,4,41,369,0,3,0,399,2,4,1,3,3,5,4,2,9
K22,loc:273,locality,loc:273,273,עין גב,1,1,481,318,317,1,פה,150,82,68,0.473186,82,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,8,33,34,0,0,0,150,0,0,3,1,0,0,0,0,0
K22,loc:2730,locality,loc:2730,2730,טייבה,45,45,27934,18609,18463,146,ודעם,17472,449,17023,0.946325,58,0,17472,2,2,0,5,14,2,0,1,4,2,0,61,5,4,60,449,0,2,0,247,1,2,5,3,7,2,6,0,47
K22,loc:274,locality,loc:274,274,כפר מנחם,2,2,883,673,672,1,פה,343,167,176,0.510417,78,2,6,0,1,0,0,13,0,0,0,0,0,0,0,0,21,38,167,0,0,0,343,0,1,0,0,0,0,0,0,2
K22,loc:276,locality,loc:276,276,צור משה,3,3,1830,1433,1431,2,פה,896,153,743,0.626136,124,7,3,0,0,0,23,28,0,2,0,0,0,0,0,5,45,153,132,3,1,0,896,0,0,0,0,0,0,0,1,8
K22,loc:278,locality,loc:278,278,אושה,1,1,373,261,261,0,פה,167,32,135,0.639847,32,1,3,0,0,0,0,2,0,0,0,0,0,0,0,2,7,18,29,0,0,0,167,0,0,0,0,0,0,0,0,0
K22,loc:28,locality,loc:28,28,מזכרת בתיה,16,16,10432,7973,7945,28,פה,3457,2121,1336,0.435116,653,35,7,2,0,0,36,557,1,6,1,0,1,0,1,130,357,2121,385,3,1,0,3457,1,8,0,1,1,1,5,1,173
K22,loc:280,locality,loc:280,280,חניתה,1,1,728,465,465,0,פה,243,82,161,0.522581,78,0,1,0,1,0,0,7,0,1,0,0,0,0,0,3,11,38,82,0,0,0,243,0,0,0,0,0,0,0,0,0
K22,loc:2800,locality,loc:2800,2800,קריית שמונה,31,31,18246,10981,10908,73,מחל,5745,1296,4449,0.526678,555,77,21,2,5,0,2,696,0,12,3,0,1,0,4,231,1131,5745,112,4,0,0,1296,1,0,7,5,1,1,4,5,987
K22,loc:281,locality,loc:281,281,פקיעין חדשה,1,1,325,259,259,0,מחל,130,70,60,0.501931,29,6,0,0,0,0,2,0,0,0,0,0,0,0,0,8,4,130,0,0,0,0,10,0,0,0,0,0,0,0,0,70
K22,loc:282,locality,loc:282,282,שבי ציון,2,2,878,615,614,1,פה,317,121,196,0.516287,60,0,2,0,0,0,0,31,0,0,0,0,0,0,0,1,25,121,48,0,0,0,317,0,0,0,0,0,0,0,0,9
K22,loc:284,locality,loc:284,284,שדה ורבורג,2,2,1000,742,741,1,פה,472,133,339,0.636977,35,3,2,0,0,0,2,7,0,0,0,0,0,0,0,3,15,65,133,0,0,0,472,0,0,0,0,0,1,0,0,3
K22,loc:285,locality,loc:285,285,אלונים,1,1,508,397,396,1,פה,235,76,159,0.593434,76,0,1,1,1,0,0,4,0,0,0,0,0,0,0,1,11,24,39,0,0,0,235,0,0,0,0,0,1,0,0,2
K22,loc:286,locality,loc:286,286,מעלה החמישה,1,1,557,404,403,1,פה,221,77,144,0.548387,66,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,8,21,77,0,0,0,221,0,0,0,0,0,0,0,1,0
K22,loc:287,locality,loc:287,287,תל יצחק,1,1,652,534,530,4,פה,339,57,282,0.639623,46,2,0,0,2,0,0,12,0,0,0,0,0,0,0,0,18,57,51,0,0,0,339,0,0,0,0,0,1,0,0,2
K22,loc:288,locality,loc:288,288,בית יהושע,1,1,710,534,532,2,פה,322,74,248,0.605263,41,2,1,0,0,0,5,16,0,0,0,0,0,0,0,4,13,53,74,0,0,0,322,0,0,0,0,0,0,0,0,1
K22,loc:289,locality,loc:289,289,עין המפרץ,1,1,703,522,522,0,פה,233,207,26,0.44636,60,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,6,8,207,0,0,0,233,0,0,1,0,0,0,0,0,1
K22,loc:29,locality,loc:29,29,יסוד המעלה,2,2,1230,874,867,7,פה,443,175,268,0.510957,63,3,1,0,0,0,4,58,0,0,0,0,0,0,0,3,36,175,70,0,0,0,443,0,0,3,0,0,0,1,0,7
K22,loc:290,locality,loc:290,290,מעיין צבי,1,1,673,492,491,1,פה,276,97,179,0.562118,97,1,1,0,1,0,1,4,0,0,0,0,0,0,0,1,12,31,64,0,0,0,276,0,0,0,0,0,0,0,0,2
K22,loc:292,locality,loc:292,292,שרונה,1,1,446,346,346,0,פה,215,36,179,0.621387,33,0,1,0,0,0,5,7,0,0,0,0,0,0,0,5,13,31,36,0,0,0,215,0,0,0,0,0,0,0,0,0
K22,loc:293,locality,loc:293,293,שדה יואב,1,1,373,302,301,1,פה,149,69,80,0.495017,57,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,10,9,69,0,0,0,149,0,0,0,0,0,1,0,0,1
K22,loc:294,locality,loc:294,294,אילון,2,2,819,611,611,0,פה,242,185,57,0.396072,58,0,2,0,0,0,1,15,0,0,1,0,0,0,0,6,25,73,185,0,0,0,242,0,1,0,0,0,0,0,0,2
K22,loc:295,locality,loc:295,295,כפר רופין,1,1,383,252,252,0,פה,139,42,97,0.551587,42,0,0,0,1,0,1,7,0,0,0,0,0,0,0,4,9,14,34,0,0,0,139,0,1,0,0,0,0,0,0,0
K22,loc:296,locality,loc:296,296,נווה איתן,1,1,186,117,117,0,פה,53,31,22,0.452991,31,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,9,14,0,0,0,53,0,0,0,0,0,0,0,0,2
K22,loc:297,locality,loc:297,297,כפר מסריק,1,1,594,389,389,0,פה,193,111,82,0.496144,44,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,19,15,111,0,0,0,193,0,0,0,0,0,0,0,0,0
K22,loc:298,locality,loc:298,298,מסילות,1,1,436,287,286,1,פה,145,58,87,0.506993,58,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,12,9,58,0,0,0,145,0,0,0,0,0,0,0,0,0
K22,loc:300,locality,loc:300,300,דלייה,1,1,651,475,475,0,פה,237,167,70,0.498947,46,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,3,11,167,1,0,0,237,1,0,0,0,0,0,0,0,1
K22,loc:3000,locality,loc:3000,3000,ירושלים,667,667,413140,261817,259977,1840,ג,64937,59798,5139,0.24978,8846,64937,3582,44,37,0,144,23722,23,107,45,13,30,0,22,8794,7912,59798,9391,43,24,0,30553,75,89,8,27,52,23,23,82,41531
K22,loc:301,locality,loc:301,301,בית עוזיאל,1,1,466,337,336,1,מחל,137,87,50,0.407738,15,0,0,0,0,0,32,24,1,0,0,0,0,0,0,11,7,137,6,0,0,0,87,0,0,0,0,0,0,0,0,16
K22,loc:302,locality,loc:302,302,דפנה,1,1,573,452,451,1,פה,246,71,175,0.545455,71,0,2,0,0,0,1,7,0,0,0,0,0,0,0,4,12,37,67,0,0,0,246,0,0,0,0,0,0,0,0,4
K22,loc:303,locality,loc:303,303,דן,1,1,528,409,407,2,פה,201,120,81,0.493857,57,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,9,11,120,0,0,0,201,0,0,1,0,0,0,0,0,0
K22,loc:304,locality,loc:304,304,שדה אליהו,1,1,615,356,355,1,טב,212,60,152,0.597183,19,1,0,1,0,0,3,212,1,0,0,0,0,0,0,10,2,60,2,0,0,0,44,0,0,0,0,0,0,0,0,0
K22,loc:305,locality,loc:305,305,גשר,1,1,416,250,248,2,פה,115,73,42,0.46371,73,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,6,22,25,0,0,0,115,0,0,0,0,0,0,0,0,0
K22,loc:306,locality,loc:306,306,שדמות דבורה,1,1,491,399,399,0,פה,260,43,217,0.651629,43,0,0,0,0,0,5,7,0,0,0,0,0,0,0,3,12,39,24,0,0,0,260,0,0,2,0,1,0,0,2,1
K22,loc:307,locality,loc:307,307,הזורעים,1,1,514,419,419,0,טב,227,104,123,0.541766,8,9,0,0,0,0,4,227,0,0,0,0,0,0,0,34,2,104,3,0,0,0,15,0,0,0,0,0,0,0,0,13
K22,loc:308,locality,loc:308,308,מחניים,1,1,554,385,382,3,פה,173,82,91,0.45288,50,2,1,0,0,0,3,8,0,3,0,0,0,0,0,3,16,82,41,0,0,0,173,0,0,0,0,0,0,0,0,0
K22,loc:309,locality,loc:309,309,נהורה,2,2,950,718,715,3,מחל,330,149,181,0.461538,36,13,0,0,0,0,10,50,0,0,0,1,0,0,0,10,17,330,8,0,0,0,149,0,0,0,0,0,0,0,0,91
K22,loc:31,locality,loc:31,31,אופקים,36,36,21413,14236,14102,134,מחל,4886,3217,1669,0.346476,488,2202,12,8,1,0,14,606,2,10,0,1,1,0,3,365,1216,4886,53,5,2,0,980,2,15,1,1,5,1,3,2,3217
K22,loc:310,locality,loc:310,310,כפר גליקסון,1,1,282,214,214,0,פה,108,45,63,0.504673,35,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,8,11,45,0,0,0,108,0,0,0,0,0,0,0,0,0
K22,loc:311,locality,loc:311,311,גן שורק,1,1,265,202,202,0,פה,114,35,79,0.564356,10,0,1,0,0,0,4,10,0,0,0,0,0,0,0,0,13,35,14,0,0,0,114,0,1,0,0,0,0,0,0,0
K22,loc:312,locality,loc:312,312,נווה ים,1,1,209,162,162,0,פה,64,47,17,0.395062,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,7,47,14,0,0,0,64,0,0,0,0,0,0,0,0,1
K22,loc:313,locality,loc:313,313,אפק,1,1,497,365,365,0,פה,225,63,162,0.616438,63,0,2,0,0,0,0,8,0,0,0,0,0,0,0,1,12,17,37,0,0,0,225,0,0,0,0,0,0,0,0,0
K22,loc:315,locality,loc:315,315,נגבה,1,1,701,482,481,1,פה,246,104,142,0.511435,58,1,3,0,0,0,5,4,0,0,0,0,0,0,0,2,28,27,104,0,0,0,246,0,0,1,0,0,0,0,0,2
K22,loc:316,locality,loc:316,316,כפר נטר,1,1,738,577,577,0,פה,362,67,295,0.627383,46,0,1,0,0,0,2,16,0,0,0,0,0,0,0,0,17,67,63,0,0,0,362,0,0,0,0,0,0,0,0,3
K22,loc:317,locality,loc:317,317,בית אורן,1,1,307,205,205,0,פה,106,36,70,0.517073,31,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,4,20,36,0,0,0,106,1,0,0,0,0,0,0,0,0
K22,loc:318,locality,loc:318,318,עמיעוז,1,1,209,138,138,0,מחל,45,36,9,0.326087,6,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,2,45,0,0,0,0,36,0,0,0,0,0,0,0,0,14
K22,loc:319,locality,loc:319,319,עמיר,1,1,496,357,357,0,פה,161,101,60,0.45098,61,0,3,0,0,0,1,2,0,0,0,0,0,0,0,2,5,18,101,0,0,0,161,0,0,1,1,0,0,0,1,0
K22,loc:32,locality,loc:32,32,עוצם,1,1,434,344,342,2,שס,191,109,82,0.55848,6,5,0,0,0,0,3,9,0,0,0,0,0,0,0,7,4,109,0,0,0,0,8,0,0,0,0,0,0,0,0,191
K22,loc:320,locality,loc:320,320,כפר ורבורג,2,2,819,652,652,0,פה,389,90,299,0.596626,67,2,1,1,0,0,31,14,0,1,0,0,0,0,0,1,15,90,34,1,0,0,389,0,0,0,0,0,0,0,0,5
K22,loc:322,locality,loc:322,322,בית הלל,1,1,569,403,403,0,פה,265,52,213,0.657568,39,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,13,23,52,0,0,0,265,0,0,1,0,0,0,0,0,1
K22,loc:324,locality,loc:324,324,שאר ישוב,1,1,423,298,298,0,פה,151,68,83,0.506711,30,1,0,0,0,0,3,6,0,1,0,0,0,0,0,5,10,68,21,0,0,0,151,0,0,0,0,0,0,0,0,2
K22,loc:325,locality,loc:325,325,מצובה,2,2,834,580,580,0,פה,312,99,213,0.537931,78,0,1,1,0,0,0,11,1,0,0,0,0,0,0,2,29,99,40,0,0,0,312,0,1,0,0,1,0,0,0,4
K22,loc:326,locality,loc:326,326,בית יצחק-שער חפר,3,3,1615,1240,1236,4,פה,799,146,653,0.64644,78,4,3,0,0,0,20,19,0,0,0,0,0,0,0,5,47,111,146,0,0,0,799,1,0,0,0,0,0,0,1,2
K22,loc:327,locality,loc:327,327,שדות ים,1,1,698,577,574,3,פה,339,89,250,0.590592,89,7,3,0,0,0,2,7,0,1,0,0,0,0,0,3,9,41,66,0,0,0,339,0,0,0,0,0,0,0,0,7
K22,loc:329,locality,loc:329,329,שדה נחמיה,1,1,745,576,575,1,פה,275,101,174,0.478261,95,0,0,0,0,0,3,13,0,1,0,0,0,0,0,0,24,101,58,0,0,0,275,0,0,0,0,0,0,0,1,4
K22,loc:33,locality,loc:33,33,בת שלמה,1,1,435,338,338,0,פה,161,49,112,0.476331,41,2,1,0,0,0,2,16,0,0,0,0,0,0,0,4,10,47,49,0,0,0,161,0,0,0,0,0,0,0,0,5
K22,loc:330,locality,loc:330,330,אלומות,1,1,303,208,208,0,פה,94,48,46,0.451923,48,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,5,23,29,0,0,0,94,0,0,0,0,0,0,0,0,1
K22,loc:331,locality,loc:331,331,ניר צבי,2,2,915,713,713,0,פה,407,88,319,0.570827,84,3,2,0,0,0,16,12,0,0,0,0,0,0,0,0,22,74,88,0,0,0,407,0,0,0,1,0,0,0,0,4
K22,loc:334,locality,loc:334,334,קבוצת יבנה,1,1,599,437,436,1,טב,169,130,39,0.387615,41,1,0,0,0,0,3,169,1,0,0,0,0,0,0,5,13,66,5,0,0,0,130,0,0,0,0,0,0,0,0,2
K22,loc:335,locality,loc:335,335,רמת השופט,1,1,721,511,509,2,פה,251,143,108,0.493124,66,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,16,28,143,0,0,0,251,0,0,0,0,0,0,0,0,0
K22,loc:336,locality,loc:336,336,דורות,1,1,551,404,404,0,פה,203,106,97,0.502475,106,0,1,0,0,0,3,10,0,0,0,0,0,0,0,1,8,22,48,0,0,0,203,0,0,0,0,1,0,0,0,1
K22,loc:338,locality,loc:338,338,איבים,1,1,107,24,24,0,מחל,13,3,10,0.541667,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,13,0,0,0,0,3,0,0,0,0,0,0,1,0,0
K22,loc:339,locality,loc:339,339,רמת צבי,1,1,446,373,373,0,פה,204,45,159,0.546917,45,3,2,0,1,0,25,12,0,0,0,0,0,0,0,6,6,31,36,0,0,0,204,0,1,0,0,0,0,0,0,1
K22,loc:340,locality,loc:340,340,גת (קיבוץ),1,1,557,400,399,1,פה,208,89,119,0.521303,54,0,1,0,0,0,3,5,0,0,0,1,0,0,0,3,10,23,89,0,0,0,208,0,0,0,0,0,0,0,0,2
K22,loc:342,locality,loc:342,342,גברעם,1,1,318,234,234,0,פה,124,43,81,0.529915,43,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,18,26,12,0,0,0,124,0,0,0,0,1,0,0,0,3
K22,loc:343,locality,loc:343,343,חמדיה,1,1,300,220,220,0,פה,116,51,65,0.527273,51,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2,33,8,0,0,0,116,0,0,0,0,0,0,0,0,1
K22,loc:344,locality,loc:344,344,מענית,1,1,548,444,443,1,פה,202,119,83,0.455982,81,0,3,0,0,0,2,3,0,0,0,0,0,0,0,2,7,23,119,0,0,0,202,0,0,0,0,0,0,0,0,1
K22,loc:345,locality,loc:345,345,כפר סאלד,1,1,488,353,350,3,פה,206,70,136,0.588571,50,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,14,70,0,0,0,206,0,0,1,0,0,0,0,0,0
K22,loc:346,locality,loc:346,346,גליל ים,1,1,348,264,262,2,פה,136,65,71,0.519084,65,0,3,0,0,0,2,4,0,1,0,0,0,0,0,0,4,11,27,0,0,0,136,0,1,0,0,0,0,0,1,7
K22,loc:347,locality,loc:347,347,מנרה,1,1,212,151,151,0,פה,75,43,32,0.496689,43,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,19,0,0,0,75,0,0,0,0,0,0,0,0,0
K22,loc:348,locality,loc:348,348,ניר עם,1,1,386,260,260,0,פה,114,86,28,0.438462,86,1,0,0,0,0,2,6,0,0,0,0,0,0,0,3,9,24,14,0,0,0,114,0,0,0,0,0,0,0,0,1
K22,loc:3488,locality,loc:3488,3488,כפר עציון,1,1,471,371,366,5,טב,217,81,136,0.592896,9,1,1,0,0,0,0,217,0,1,0,0,0,0,0,9,3,81,5,0,0,0,38,0,0,0,0,0,0,0,0,1
K22,loc:35,locality,loc:35,35,גדות,1,1,371,242,241,1,פה,140,44,96,0.580913,35,0,1,0,1,0,0,3,0,1,0,0,0,0,0,1,5,10,44,0,0,0,140,0,0,0,0,0,0,0,0,0
K22,loc:351,locality,loc:351,351,ניצן,2,2,1393,1088,1086,2,טב,487,336,151,0.448435,19,10,0,1,0,0,1,487,0,0,0,0,0,0,0,142,7,336,1,0,0,0,32,1,2,0,0,0,0,0,0,47
K22,loc:352,locality,loc:352,352,גבולות,1,1,300,188,187,1,מרצ,56,53,3,0.299465,30,0,2,0,1,0,0,3,0,1,0,0,0,0,0,0,28,13,56,0,0,0,53,0,0,0,0,0,0,0,0,0
K22,loc:353,locality,loc:353,353,בית זיד,1,1,114,74,69,5,פה,40,12,28,0.57971,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,40,0,0,0,0,1,0,0,1,1
K22,loc:354,locality,loc:354,354,רביבים,1,1,700,437,434,3,פה,180,134,46,0.414747,134,0,3,0,0,0,0,4,0,0,0,0,0,0,3,2,37,18,53,0,0,0,180,0,0,0,0,0,0,0,0,0
