election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
K25,loc:246,locality,loc:246,246,נתיבות,51,51,28166,21279,21185,94,שס,9003,5836,3167,0.42497,56,22,138,1281,5,4,0,0,0,0,3334,1,25,0,0,1,366,3,609,5836,29,1,4,0,1,4,0,3,398,3,23,1,3,0,2,0,19,4,9003,6
K25,loc:247,locality,loc:247,247,רשפון,2,2,920,675,674,1,פה,338,95,243,0.501484,41,1,1,0,0,1,0,0,0,0,10,0,2,0,0,0,95,0,15,86,70,0,0,0,0,1,0,0,338,1,2,0,2,0,0,0,6,0,2,0
K25,loc:248,locality,loc:248,248,בית שערים,1,1,526,393,392,1,פה,177,54,123,0.451531,49,1,1,0,1,0,0,0,0,0,19,0,3,0,0,0,54,0,14,45,20,0,0,0,1,0,0,0,177,0,0,0,0,0,0,0,7,0,0,0
K25,loc:249,locality,loc:249,249,כפר סירקין,2,2,999,793,792,1,פה,322,169,153,0.406566,73,1,5,0,0,1,0,0,0,0,36,0,2,0,0,0,169,0,16,101,53,0,0,0,0,1,0,0,322,0,4,0,0,0,0,0,6,0,2,0
K25,loc:250,locality,loc:250,250,הזורע,2,2,917,623,622,1,פה,221,150,71,0.355305,144,2,1,2,0,6,0,0,0,1,6,0,2,0,0,0,56,0,11,12,150,0,0,0,0,1,0,0,221,1,0,0,0,0,0,0,3,0,3,0
K25,loc:2500,locality,loc:2500,2500,נשר,35,35,19644,12212,12112,100,מחל,3775,2954,821,0.311674,326,48,58,48,26,28,0,1,0,0,903,3,56,0,0,2,1346,0,1511,3775,196,0,5,1,2,5,0,15,2954,6,21,5,4,0,6,6,43,9,702,1
K25,loc:252,locality,loc:252,252,ביתן אהרן,1,1,240,87,87,0,פה,41,10,31,0.471264,9,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,4,10,6,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
K25,loc:253,locality,loc:253,253,חולתה,1,1,482,349,349,0,פה,121,88,33,0.346705,88,2,5,0,0,2,0,0,0,0,22,0,0,0,0,0,42,0,4,19,32,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,11,0,1,0
K25,loc:2530,locality,loc:2530,2530,באר יעקב,30,30,18146,14109,14056,53,מחל,4947,3019,1928,0.351949,303,66,73,138,5,2,0,1,0,1,1706,0,72,0,0,2,1830,1,411,4947,142,1,4,1,8,2,1,5,3019,4,30,0,2,0,0,4,29,7,1238,1
K25,loc:254,locality,loc:254,254,כפר המכבי,1,1,323,235,235,0,פה,130,36,94,0.553191,28,2,1,0,0,0,0,0,0,0,6,0,1,0,0,0,36,0,5,13,11,0,0,0,0,0,0,0,130,0,1,0,0,0,0,0,1,0,0,0
K25,loc:255,locality,loc:255,255,כפר חיטים,1,1,540,347,346,1,מחל,117,85,32,0.33815,8,0,1,3,0,0,0,0,0,0,36,0,0,1,0,0,75,0,6,117,9,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,5,0
K25,loc:2550,locality,loc:2550,2550,גדרה,34,34,19693,14264,14202,62,מחל,4365,3424,941,0.307351,542,49,153,119,1,14,0,0,0,1,2091,0,74,0,1,1,1800,0,314,4365,358,3,1,0,1,3,1,5,3424,3,19,2,7,0,2,0,59,2,783,4
K25,loc:256,locality,loc:256,256,ניר דוד (תל עמל),1,1,641,461,457,4,פה,206,106,100,0.450766,54,1,4,0,0,0,0,0,0,0,6,0,1,0,0,0,50,0,8,9,106,1,0,0,0,0,0,0,206,0,2,0,0,0,1,0,7,0,1,0
K25,loc:2560,locality,loc:2560,2560,ערד,38,38,21746,12406,12319,87,ג,3796,2225,1571,0.308142,240,33,50,3796,21,35,1,0,0,0,925,1,33,1,0,8,558,4,1866,1953,148,2,10,0,3,2,1,89,2225,2,27,1,3,1,5,4,52,6,206,7
K25,loc:257,locality,loc:257,257,נופך,1,1,406,332,329,3,מחל,144,52,92,0.43769,15,0,2,4,0,0,0,0,0,0,38,0,0,0,0,0,43,0,0,144,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,1,26,0
K25,loc:259,locality,loc:259,259,שדה נחום,2,2,719,501,497,4,פה,151,133,18,0.303823,37,0,3,1,0,1,0,0,0,0,40,0,2,0,0,0,86,0,9,133,20,0,0,0,1,0,0,1,151,0,2,0,0,0,0,0,3,0,7,0
K25,loc:26,locality,loc:26,26,ראש פינה,4,4,2531,1674,1667,7,פה,453,403,50,0.271746,119,3,18,18,1,12,0,0,0,0,186,0,3,0,0,0,227,0,27,403,141,0,2,0,0,0,0,6,453,1,4,0,1,0,1,0,16,0,25,0
K25,loc:2600,locality,loc:2600,2600,אילת,85,85,51974,22361,22189,172,מחל,9687,3719,5968,0.436568,409,59,112,144,45,81,3,4,1,1,2465,7,89,1,1,0,2259,7,1009,9687,274,2,17,1,5,13,1,57,3719,8,70,3,17,1,5,9,105,3,1488,7
K25,loc:2610,locality,loc:2610,2610,בית שמש,133,133,78064,51622,51275,347,ג,19871,11076,8795,0.387538,221,59,784,19871,3,10,0,3,0,1,7538,3,52,0,0,1,1302,2,890,7969,85,3,5,3,6,4,8,13,1194,7,66,2,11,4,5,6,56,6,11076,6
K25,loc:262,locality,loc:262,262,גינוסר,1,1,557,393,390,3,פה,154,69,85,0.394872,63,0,1,1,0,1,0,0,0,0,16,0,0,0,0,0,51,0,7,69,20,0,0,0,0,0,0,0,154,0,0,0,0,0,0,1,3,0,3,0
K25,loc:2620,locality,loc:2620,2620,קריית אונו,55,55,31113,22796,22713,83,פה,8311,4702,3609,0.365914,1519,70,219,82,9,42,0,0,1,2,1285,7,114,0,2,0,3482,0,712,4702,1205,0,6,2,2,3,1,12,8311,8,46,1,9,0,4,1,95,2,750,7
K25,loc:263,locality,loc:263,263,מסדה,1,1,290,178,178,0,כן,53,51,2,0.297753,29,1,1,0,1,2,0,0,0,0,8,0,0,0,0,0,53,0,4,9,11,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,6,0,2,0
K25,loc:2630,locality,loc:2630,2630,קריית גת,83,83,45388,31097,30846,251,מחל,11195,4777,6418,0.362932,288,73,222,2650,5,6,0,3,0,2,4179,2,129,3,0,0,1983,5,2383,11195,122,1,15,4,9,9,5,10,2541,10,67,3,21,9,11,14,45,32,4777,13
K25,loc:264,locality,loc:264,264,שער הגולן,1,1,490,346,346,0,פה,129,86,43,0.372832,57,2,2,0,0,0,0,0,0,0,9,0,0,0,0,0,45,0,0,13,86,0,0,0,0,0,0,1,129,0,0,0,0,0,0,0,2,0,0,0
K25,loc:2640,locality,loc:2640,2640,ראש העין,82,82,49148,38128,37984,144,מחל,11756,7539,4217,0.309499,1039,126,345,701,5,25,2,1,2,0,5627,7,160,1,0,1,5321,0,1015,11756,642,1,12,0,3,7,2,18,7539,11,71,4,12,0,10,7,144,5,3359,3
K25,loc:265,locality,loc:265,265,בית יוסף,1,1,369,269,268,1,מחל,154,59,95,0.574627,3,0,0,1,0,0,0,0,0,0,59,0,1,0,0,0,17,0,1,154,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25,0
K25,loc:2650,locality,loc:2650,2650,רמת השרון,62,62,38282,27342,27275,67,פה,11511,4278,7233,0.422035,1971,56,174,420,6,83,1,0,0,1,1002,2,54,1,2,3,3619,1,734,4278,2306,0,8,0,4,0,0,40,11511,4,35,2,5,0,6,3,112,1,829,1
K25,loc:2660,locality,loc:2660,2660,יבנה,66,66,37761,28552,28426,126,מחל,10333,5291,5042,0.363505,650,89,197,269,1,17,0,0,1,1,3729,2,136,0,2,1,3101,3,821,10333,347,4,8,2,5,8,3,8,5291,8,52,1,3,1,13,7,69,17,3217,9
K25,loc:267,locality,loc:267,267,כפר שמריהו,3,3,1948,1249,1243,6,פה,599,191,408,0.481899,75,0,10,4,1,5,0,0,0,0,31,0,0,0,1,0,191,0,46,162,102,0,0,0,0,0,0,7,599,0,0,0,0,0,0,0,3,0,6,0
K25,loc:268,locality,loc:268,268,טירת צבי,1,1,562,425,424,1,ט,124,101,23,0.292453,4,0,101,4,0,0,0,0,0,0,124,0,1,0,0,0,68,0,3,62,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,14,0,4,0
K25,loc:269,locality,loc:269,269,מולדת,2,2,883,605,604,1,פה,277,135,142,0.458609,67,2,3,2,0,0,0,0,0,0,27,0,0,0,0,0,135,0,7,43,36,0,0,0,0,0,0,0,277,0,1,0,0,0,0,0,2,0,2,0
K25,loc:27,locality,loc:27,27,שדות מיכה,1,1,275,206,206,0,מחל,80,57,23,0.38835,1,2,1,13,0,0,0,0,0,0,37,0,0,0,0,0,11,0,0,80,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,57,0
K25,loc:270,locality,loc:270,270,עין השופט,2,2,909,535,534,1,פה,167,141,26,0.312734,116,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,64,0,25,9,141,0,0,0,0,0,0,0,167,1,1,1,0,0,0,0,1,0,1,0
K25,loc:2710,locality,loc:2710,2710,אום אל-פחם,63,63,38286,14658,14451,207,ום,5858,5472,386,0.40537,51,7,3,16,5472,5858,1,1,4,4,16,5,0,3,3,1,8,6,4,103,138,0,3,1,5,6,3,2608,18,5,7,27,2,3,5,0,5,3,39,7
K25,loc:272,locality,loc:272,272,מעוז חיים,1,1,499,303,303,0,פה,119,65,54,0.392739,65,1,6,0,0,0,0,0,0,0,14,0,1,0,0,0,51,0,4,17,18,0,0,0,0,0,0,0,119,1,1,0,1,0,0,0,4,0,0,0
K25,loc:2720,locality,loc:2720,2720,טירה,34,34,19319,12030,11912,118,ד,4153,3831,322,0.34864,63,6,0,2,4153,3492,1,0,0,2,15,1,0,0,1,0,50,5,0,39,149,0,1,0,4,2,0,3831,55,0,4,19,1,1,1,3,5,0,4,2
K25,loc:273,locality,loc:273,273,עין גב,1,1,473,302,300,2,פה,90,88,2,0.3,88,2,1,0,0,0,0,0,0,0,14,0,2,0,0,0,43,0,7,23,26,0,0,0,0,1,0,1,90,1,0,0,1,0,0,0,0,0,0,0
K25,loc:2730,locality,loc:2730,2730,טייבה,47,47,30461,17580,17401,179,ום,10943,3031,7912,0.628872,69,1,4,3,3031,10943,2,0,1,2,12,1,2,0,4,0,12,5,0,60,244,0,1,1,1,1,1,2893,49,1,2,15,0,1,2,5,3,0,27,2
K25,loc:274,locality,loc:274,274,כפר מנחם,2,2,940,689,687,2,פה,286,153,133,0.416303,75,4,3,0,0,3,0,0,0,1,11,0,0,0,0,0,77,0,13,42,153,0,1,0,0,1,0,2,286,0,0,0,0,0,0,0,13,0,2,0
K25,loc:276,locality,loc:276,276,צור משה,3,3,1967,1479,1477,2,פה,715,260,455,0.484089,132,7,7,1,0,6,0,0,0,0,45,1,3,0,0,0,260,0,21,158,96,0,0,0,0,0,0,0,715,0,7,0,0,0,0,0,7,0,11,0
K25,loc:278,locality,loc:278,278,אושה,1,1,403,289,287,2,פה,126,49,77,0.439024,45,0,1,1,0,4,0,0,0,0,9,0,0,0,0,0,49,0,7,28,14,0,0,0,0,1,0,0,126,0,1,0,0,0,0,0,0,0,1,0
K25,loc:28,locality,loc:28,28,מזכרת בתיה,18,18,11313,8510,8483,27,פה,2502,2180,322,0.294943,462,38,202,28,0,8,0,1,0,0,822,1,37,0,0,0,1453,1,170,2180,276,0,1,0,2,0,0,4,2502,1,20,0,2,1,1,2,29,0,239,0
K25,loc:280,locality,loc:280,280,חניתה,2,2,726,447,447,0,פה,144,84,60,0.322148,77,0,0,0,0,5,0,0,0,0,15,0,1,0,0,0,84,0,7,31,72,0,0,0,0,1,0,0,144,0,1,0,0,0,0,0,6,0,3,0
K25,loc:2800,locality,loc:2800,2800,קריית שמונה,32,32,18582,11355,11257,98,מחל,5569,1539,4030,0.494714,159,27,108,71,7,10,0,0,3,1,1539,4,29,0,0,0,825,2,740,5569,77,1,5,2,2,5,2,10,748,7,19,1,6,2,5,5,21,1,1238,6
K25,loc:281,locality,loc:281,281,פקיעין חדשה,1,1,355,282,281,1,מחל,135,77,58,0.480427,4,0,2,3,0,0,0,0,0,0,41,0,2,0,0,0,9,0,0,135,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,77,0
K25,loc:282,locality,loc:282,282,שבי ציון,2,2,944,625,625,0,פה,223,120,103,0.3568,52,3,8,0,0,0,0,0,0,0,36,0,2,0,0,0,119,0,8,120,36,0,0,0,0,0,0,1,223,0,2,0,0,0,0,0,10,0,5,0
K25,loc:284,locality,loc:284,284,שדה ורבורג,2,2,1019,737,733,4,פה,366,97,269,0.499318,73,1,1,1,0,4,0,0,0,0,10,0,0,0,0,0,91,0,23,60,97,0,0,0,0,0,0,0,366,0,0,0,0,0,0,1,3,0,2,0
K25,loc:285,locality,loc:285,285,אלונים,1,1,521,395,393,2,פה,175,93,82,0.445293,93,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,54,0,4,28,21,1,1,0,0,0,0,0,175,0,0,0,0,0,1,0,2,0,1,0
K25,loc:286,locality,loc:286,286,מעלה החמישה,1,1,589,423,422,1,פה,156,94,62,0.369668,94,1,3,0,0,0,0,0,0,0,3,0,2,0,0,0,74,0,10,24,52,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,2,0,1,0
K25,loc:287,locality,loc:287,287,תל יצחק,1,1,683,229,227,2,פה,88,42,46,0.387665,28,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,42,0,7,23,28,0,0,0,0,1,0,0,88,0,0,0,1,0,0,0,0,0,2,0
K25,loc:288,locality,loc:288,288,בית יהושע,2,2,793,582,579,3,פה,273,90,183,0.471503,63,6,5,2,0,2,0,0,0,1,16,1,0,0,0,0,90,0,15,50,49,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,6,0,0,0
K25,loc:289,locality,loc:289,289,עין המפרץ,2,2,733,539,537,2,פה,189,164,25,0.351955,78,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,67,0,5,14,164,0,0,0,0,2,0,2,189,0,0,0,1,0,0,0,5,0,2,0
K25,loc:29,locality,loc:29,29,יסוד המעלה,2,2,1348,894,890,4,פה,266,194,72,0.298876,63,2,20,6,2,1,0,0,0,0,86,1,3,0,0,0,194,0,8,176,38,0,0,0,0,0,0,1,266,0,2,0,0,0,0,0,5,0,16,0
K25,loc:290,locality,loc:290,290,מעיין צבי,1,1,684,482,481,1,פה,195,95,100,0.405405,95,0,2,1,0,1,0,0,0,0,12,0,2,0,0,0,86,0,7,33,38,0,0,0,0,0,0,1,195,0,1,0,0,0,0,0,4,0,3,0
K25,loc:292,locality,loc:292,292,שרונה,1,1,441,333,332,1,פה,101,93,8,0.304217,45,0,3,0,0,1,0,0,0,0,21,0,0,0,0,0,93,0,8,35,21,0,0,0,0,0,0,0,101,0,1,0,0,0,0,0,2,0,1,0
K25,loc:293,locality,loc:293,293,שדה יואב,1,1,398,303,302,1,פה,125,59,66,0.413907,39,1,0,0,0,1,0,0,0,0,4,0,2,0,0,0,44,0,9,15,59,0,0,0,0,0,0,0,125,0,0,0,1,0,0,0,1,0,1,0
K25,loc:294,locality,loc:294,294,אילון,2,2,878,638,638,0,פה,188,151,37,0.294671,69,1,4,1,1,6,0,0,0,0,23,0,5,0,0,0,71,0,16,89,151,0,0,0,0,0,0,0,188,0,1,0,0,0,0,0,10,0,2,0
K25,loc:295,locality,loc:295,295,כפר רופין,1,1,401,273,270,3,פה,92,57,35,0.340741,57,0,2,0,0,3,0,0,0,0,12,0,2,0,0,0,54,0,7,20,17,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,4,0,0,0
K25,loc:296,locality,loc:296,296,נווה איתן,1,1,190,119,118,1,אמת,30,28,2,0.254237,30,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,2,22,8,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,1,0,3,0
K25,loc:297,locality,loc:297,297,כפר מסריק,1,1,620,431,431,0,פה,172,87,85,0.399072,58,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,65,0,9,24,87,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,5,0,1,0
K25,loc:298,locality,loc:298,298,מסילות,1,1,437,281,279,2,פה,100,56,44,0.358423,28,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,52,0,9,18,56,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,2,0,0,0
K25,loc:300,locality,loc:300,300,דלייה,1,1,690,500,500,0,פה,194,151,43,0.388,88,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,40,0,1,12,151,0,0,0,0,0,0,2,194,1,0,0,0,0,0,0,1,0,2,0
K25,loc:3000,locality,loc:3000,3000,ירושלים,706,706,432125,266196,264700,1496,ג,63008,50582,12426,0.238036,6576,746,5031,63008,1712,2529,10,10,3,4,37635,25,389,4,2,43,13905,27,4962,50582,7294,6,27,8,30,46,9,749,19773,55,266,15,76,19,39,34,498,31,48470,52
K25,loc:301,locality,loc:301,301,בית עוזיאל,1,1,479,368,367,1,מחל,134,69,65,0.365123,9,0,1,2,0,0,0,0,0,0,69,0,5,0,0,0,39,0,5,134,3,0,1,0,0,0,0,0,60,0,1,0,0,0,0,0,3,0,35,0
K25,loc:302,locality,loc:302,302,דפנה,1,1,650,472,472,0,פה,188,90,98,0.398305,90,1,4,0,0,3,0,0,0,0,12,0,1,0,0,0,70,0,6,42,46,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,5,0,4,0
K25,loc:303,locality,loc:303,303,דן,1,1,543,394,394,0,פה,167,94,73,0.423858,50,0,2,0,0,3,0,0,0,0,6,0,0,0,0,0,51,0,9,10,94,0,0,0,0,0,0,0,167,0,1,0,0,0,0,0,1,0,0,0
K25,loc:304,locality,loc:304,304,שדה אליהו,1,1,650,398,396,2,ט,146,79,67,0.368687,13,0,66,4,0,0,0,0,0,0,146,0,2,0,0,0,48,0,4,79,1,0,2,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0
K25,loc:305,locality,loc:305,305,גשר,1,1,405,251,250,1,פה,86,71,15,0.344,71,1,5,0,0,1,0,0,0,0,4,0,2,0,0,0,38,0,5,16,18,0,0,0,0,0,0,2,86,0,0,0,0,0,0,0,0,0,0,1
K25,loc:306,locality,loc:306,306,שדמות דבורה,1,1,495,387,386,1,פה,192,76,116,0.497409,36,2,0,0,0,1,0,0,0,0,11,0,2,0,0,0,76,0,4,32,19,0,0,0,0,0,0,0,192,1,0,0,0,0,1,0,6,0,3,0
K25,loc:307,locality,loc:307,307,הזורעים,1,1,575,447,447,0,ט,254,84,170,0.568233,3,3,36,3,0,0,0,0,0,0,254,0,1,1,0,0,27,0,1,84,1,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,2,0,16,0
K25,loc:308,locality,loc:308,308,מחניים,1,1,589,406,405,1,פה,111,85,26,0.274074,70,2,4,2,0,3,0,0,0,0,31,0,1,0,0,0,52,0,9,85,26,0,0,0,0,0,0,0,111,1,2,0,0,0,0,0,3,0,3,0
K25,loc:309,locality,loc:309,309,נהורה,2,2,972,718,716,2,מחל,302,127,175,0.421788,7,1,5,6,0,0,0,0,0,0,127,1,0,0,0,0,61,0,7,302,6,0,0,0,0,0,0,0,90,1,1,0,0,0,0,1,1,0,99,0
K25,loc:31,locality,loc:31,31,אופקים,41,41,23916,16406,16284,122,מחל,5225,3765,1460,0.320867,116,21,89,2445,10,7,0,1,1,1,2585,0,37,0,0,0,530,0,608,5225,61,0,2,1,1,4,0,20,701,4,28,1,3,0,4,1,6,2,3765,4
K25,loc:310,locality,loc:310,310,כפר גליקסון,1,1,291,207,207,0,פה,88,33,55,0.425121,33,1,1,2,0,3,0,0,0,0,4,0,1,0,0,0,32,0,1,9,32,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
K25,loc:311,locality,loc:311,311,גן שורק,1,1,266,197,196,1,פה,75,46,29,0.382653,11,2,3,0,0,1,0,0,0,0,9,0,1,0,0,0,46,0,4,39,4,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0
K25,loc:312,locality,loc:312,312,נווה ים,1,1,211,155,155,0,פה,44,41,3,0.283871,8,0,3,0,0,0,0,0,0,0,26,0,2,0,0,0,13,0,4,41,10,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,1,0,2,0
K25,loc:313,locality,loc:313,313,אפק,1,1,544,418,416,2,פה,193,74,119,0.463942,66,1,1,1,0,0,0,0,0,0,11,0,0,0,0,0,74,0,4,29,29,0,1,0,0,0,0,0,193,0,0,1,0,0,0,0,1,0,3,1
K25,loc:315,locality,loc:315,315,נגבה,2,2,726,475,474,1,פה,188,81,107,0.396624,63,1,0,0,0,1,0,0,0,0,7,0,2,0,0,0,81,0,10,41,73,0,0,0,0,0,0,0,188,0,0,1,0,0,0,0,3,0,3,0
K25,loc:316,locality,loc:316,316,כפר נטר,2,2,706,544,544,0,פה,244,89,155,0.448529,57,1,4,0,0,1,0,0,0,0,18,0,1,0,0,0,89,0,13,56,51,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,6,0,3,0
K25,loc:317,locality,loc:317,317,בית אורן,1,1,358,229,229,0,פה,64,44,20,0.279476,37,3,1,0,0,1,0,0,0,0,9,1,0,0,0,0,44,0,4,19,26,0,5,0,0,1,0,0,64,0,0,0,0,0,0,0,14,0,0,0
K25,loc:318,locality,loc:318,318,עמיעוז,1,1,223,163,163,0,מחל,72,28,44,0.441718,1,0,0,1,0,0,0,0,0,0,12,0,2,0,0,0,21,0,3,72,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,28,0
K25,loc:319,locality,loc:319,319,עמיר,1,1,532,375,375,0,פה,110,94,16,0.293333,71,1,1,0,1,3,0,0,0,0,4,0,0,0,0,0,56,0,12,18,94,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,3,0,1,0
K25,loc:32,locality,loc:32,32,עוצם,1,1,463,385,383,2,שס,180,139,41,0.469974,1,0,3,6,0,0,0,0,0,0,41,0,1,0,0,0,9,0,1,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,180,0
K25,loc:320,locality,loc:320,320,כפר ורבורג,2,2,853,652,651,1,פה,245,153,92,0.376344,56,5,7,2,0,0,0,0,0,0,36,0,1,0,0,0,153,0,6,90,35,0,0,0,0,1,0,0,245,0,1,0,1,0,0,0,2,0,10,0
K25,loc:322,locality,loc:322,322,בית הלל,1,1,600,405,404,1,פה,167,86,81,0.413366,60,1,3,0,0,0,0,0,0,0,15,0,0,0,0,0,86,0,7,30,30,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,3,0,1,1
K25,loc:324,locality,loc:324,324,שאר ישוב,1,1,425,305,305,0,פה,109,69,40,0.357377,25,0,1,1,0,0,0,0,0,0,31,0,0,0,0,0,53,0,5,69,4,0,0,0,0,0,0,0,109,0,1,0,1,0,0,0,4,0,1,0
K25,loc:325,locality,loc:325,325,מצובה,2,2,882,596,596,0,פה,229,112,117,0.384228,58,5,5,0,0,0,0,0,0,0,30,0,3,0,0,0,99,0,6,112,35,0,4,0,0,0,0,0,229,1,0,0,0,0,0,0,4,0,5,0
K25,loc:326,locality,loc:326,326,בית יצחק-שער חפר,3,3,1658,1265,1257,8,פה,598,228,370,0.475736,124,3,14,2,1,3,0,0,0,0,27,0,8,0,0,0,228,0,20,119,97,0,0,0,1,0,0,2,598,0,0,0,2,0,0,0,6,0,2,0
K25,loc:327,locality,loc:327,327,שדות ים,2,2,749,603,602,1,פה,275,102,173,0.456811,75,1,2,9,0,3,0,0,0,0,10,1,1,0,0,0,102,0,12,38,56,0,0,0,0,0,0,0,275,1,1,0,1,0,0,0,8,0,6,0
K25,loc:329,locality,loc:329,329,שדה נחמיה,2,2,821,573,572,1,פה,186,114,72,0.325175,68,1,3,1,0,0,0,0,0,0,39,0,5,0,0,0,114,0,6,100,29,0,0,0,0,0,0,1,186,1,2,0,0,0,0,0,9,0,7,0
K25,loc:33,locality,loc:33,33,בת שלמה,1,1,439,324,323,1,פה,119,53,66,0.368421,31,2,5,2,0,1,0,0,0,0,17,1,1,0,0,0,47,0,9,53,28,0,0,0,0,0,0,1,119,0,0,0,0,0,0,0,5,0,1,0
K25,loc:330,locality,loc:330,330,אלומות,1,1,333,228,227,1,פה,72,45,27,0.317181,36,1,3,0,0,0,0,0,0,0,7,0,2,0,0,0,37,0,3,45,19,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,0,0,1,0
K25,loc:331,locality,loc:331,331,ניר צבי,2,2,893,676,675,1,פה,310,118,192,0.459259,72,1,6,1,1,1,0,0,0,0,21,0,2,0,0,0,118,0,8,73,50,0,0,0,0,1,0,0,310,1,2,0,0,0,0,0,3,0,4,0
K25,loc:334,locality,loc:334,334,קבוצת יבנה,1,1,598,415,414,1,כן,132,71,61,0.318841,14,2,71,2,0,0,0,0,0,0,63,0,0,0,0,0,132,0,4,61,7,0,0,0,0,2,0,0,47,0,2,0,0,0,0,0,3,0,4,0
K25,loc:335,locality,loc:335,335,רמת השופט,2,2,806,545,542,3,פה,214,98,116,0.394834,98,2,1,0,0,2,0,0,0,0,8,0,1,0,0,0,64,0,15,33,92,0,0,0,0,1,1,2,214,0,1,0,0,0,0,0,7,0,0,0
K25,loc:336,locality,loc:336,336,דורות,1,1,575,409,409,0,פה,151,83,68,0.369193,83,2,1,0,1,2,0,0,0,0,14,0,2,0,0,0,80,0,2,26,37,0,1,0,0,0,0,0,151,0,0,0,0,0,1,0,3,0,3,0
K25,loc:338,locality,loc:338,338,איבים,1,1,188,65,65,0,מחל,29,17,12,0.446154,1,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,17,0,0,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
K25,loc:339,locality,loc:339,339,רמת צבי,1,1,488,386,385,1,פה,133,92,41,0.345455,64,3,1,1,2,0,0,0,0,0,18,0,3,0,0,0,92,0,2,33,29,0,0,0,0,0,0,1,133,1,0,0,0,0,0,0,1,0,1,0
K25,loc:340,locality,loc:340,340,גת (קיבוץ),1,1,624,438,437,1,פה,175,72,103,0.400458,68,1,5,0,0,1,0,0,0,0,6,0,1,0,0,0,72,0,11,23,66,0,0,0,0,0,0,0,175,0,0,0,1,0,0,0,7,0,0,0
K25,loc:342,locality,loc:342,342,גברעם,1,1,419,337,336,1,פה,153,70,83,0.455357,27,5,3,1,0,0,0,0,0,0,13,0,0,0,0,1,70,0,14,21,21,0,1,0,0,0,0,0,153,1,1,0,0,0,0,0,0,1,3,0
K25,loc:343,locality,loc:343,343,חמדיה,1,1,335,231,229,2,פה,79,52,27,0.344978,33,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,52,0,6,34,6,0,0,0,1,0,0,0,79,0,0,0,0,0,0,0,1,0,0,0
K25,loc:344,locality,loc:344,344,מענית,1,1,588,472,471,1,פה,175,94,81,0.37155,94,1,3,0,0,4,0,0,0,0,5,0,0,0,0,0,63,0,9,21,86,0,0,0,0,0,0,3,175,0,0,0,0,0,0,0,6,0,1,0
K25,loc:345,locality,loc:345,345,כפר סאלד,1,1,533,378,375,3,פה,155,77,78,0.413333,77,1,2,0,0,1,0,0,0,0,6,0,0,0,0,0,67,0,8,20,29,0,0,0,1,0,0,0,155,0,1,0,0,0,0,0,5,0,2,0
