source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,address_match_status,address_query,unresolved_reason
K25:5875,K25,5875,634,כפר קאסם,13.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,558,408,404,4,1,0,0,1,38,37,0,0,0,0,0,0,0,0,1,0,3,2,0,0,60,0,0,0,0,1,0,259,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5876,K25,5876,634,כפר קאסם,13.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,558,405,402,3,2,0,0,1,49,31,0,0,0,0,0,0,0,0,0,0,3,0,0,2,66,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5877,K25,5877,634,כפר קאסם,13.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,556,388,383,5,2,0,0,0,48,39,0,0,0,0,1,0,0,0,0,0,2,0,0,1,42,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5878,K25,5878,634,כפר קאסם,16.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,469,306,305,1,1,0,0,0,49,40,0,0,0,0,1,0,0,0,0,0,4,0,0,1,14,0,0,0,0,0,0,194,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5879,K25,5879,634,כפר קאסם,16.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,469,338,337,1,0,0,0,0,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,223,0,0,0,0,0,0,1,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5880,K25,5880,634,כפר קאסם,16.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,467,306,300,6,1,0,0,0,37,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5881,K25,5881,634,כפר קאסם,18.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,588,273,272,1,0,0,0,0,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,1,0,166,10,0,1,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5882,K25,5882,634,כפר קאסם,18.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,588,303,298,5,0,0,0,0,49,40,0,0,0,0,0,0,0,0,0,1,3,0,0,1,8,0,1,0,0,0,0,168,22,2,0,1,0,0,0,0,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5883,K25,5883,634,כפר קאסם,18.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,588,263,263,0,3,0,0,0,30,34,0,0,0,0,0,0,0,0,0,0,7,0,0,2,19,0,0,0,0,0,0,157,10,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5884,K25,5884,634,כפר קאסם,18.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,585,413,403,10,2,0,0,0,46,42,0,0,0,0,0,0,0,0,0,0,4,0,0,1,18,0,0,0,0,0,0,288,0,0,0,0,0,1,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5885,K25,5885,634,כפר קאסם,19.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,477,227,221,6,0,0,0,0,53,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,127,16,0,0,0,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5886,K25,5886,634,כפר קאסם,19.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,477,282,280,2,0,0,0,0,40,54,0,0,0,0,0,0,0,0,0,0,1,1,0,2,8,0,1,0,0,0,0,171,2,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5887,K25,5887,634,כפר קאסם,19.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,475,331,326,5,2,0,0,0,60,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,196,0,0,2,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5888,K25,5888,634,כפר קאסם,20.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,686,502,499,3,2,0,0,0,29,48,0,0,0,0,0,0,0,0,0,0,2,0,0,1,12,0,0,1,0,0,0,397,6,0,0,0,0,0,1,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5889,K25,5889,634,כפר קאסם,20.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,686,564,559,5,0,0,0,0,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,494,0,0,1,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5890,K25,5890,634,כפר קאסם,20.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,686,534,528,6,1,0,0,0,39,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,430,2,1,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5891,K25,5891,634,כפר קאסם,20.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,684,436,433,3,1,0,0,0,58,64,0,0,0,1,1,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,287,0,0,0,0,0,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5892,K25,5892,634,כפר קאסם,21.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,690,442,439,3,0,0,0,0,43,63,0,0,1,0,0,0,0,0,0,0,1,0,0,2,20,0,0,0,1,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5893,K25,5893,634,כפר קאסם,21.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,690,509,502,7,1,0,0,0,50,52,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,0,0,0,0,0,0,371,2,0,0,0,0,0,0,0,0,0,2,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5894,K25,5894,634,כפר קאסם,21.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,688,470,464,6,1,0,0,0,35,51,0,0,0,0,0,0,0,0,0,0,1,0,1,3,22,0,0,0,0,0,0,346,1,0,0,0,0,0,1,0,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5895,K25,5895,634,כפר קאסם,22,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,665,464,459,5,1,0,0,0,59,87,0,0,0,0,0,0,0,0,0,0,1,2,0,2,29,0,0,0,0,0,0,275,2,0,0,0,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5896,K25,5896,634,כפר קאסם,23,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,634,כפר קאסם,,direct_address_geocode_needed,automatic_code_match,685,456,454,2,1,0,0,0,53,96,0,0,0,0,0,0,0,0,0,0,2,0,0,1,22,0,0,0,0,0,0,272,4,1,0,1,0,0,0,0,0,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5898,K25,5898,654,כפר קרע,4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,693,431,429,2,1,0,0,0,98,108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5899,K25,5899,654,כפר קרע,10.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,496,294,291,3,2,0,0,0,79,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5900,K25,5900,654,כפר קרע,10.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,496,311,310,1,2,0,0,1,122,56,0,0,0,0,0,0,0,0,0,0,7,0,0,4,5,0,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5901,K25,5901,654,כפר קרע,10.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,495,303,299,4,0,0,0,0,86,83,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5902,K25,5902,654,כפר קרע,11,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,620,393,389,4,1,0,0,0,90,65,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,223,0,0,0,1,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5903,K25,5903,654,כפר קרע,12,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,589,387,384,3,0,0,0,0,110,77,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,187,1,0,0,1,0,0,0,1,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5904,K25,5904,654,כפר קרע,13,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,593,353,353,0,2,0,0,0,81,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,215,1,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5905,K25,5905,654,כפר קרע,15.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,610,365,360,5,1,0,0,0,118,54,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5906,K25,5906,654,כפר קרע,15.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,610,402,400,2,1,0,0,0,141,81,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,169,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5907,K25,5907,654,כפר קרע,15.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,610,390,389,1,0,0,0,0,127,90,0,0,0,0,1,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,0,161,0,0,0,1,0,0,1,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5908,K25,5908,654,כפר קרע,15.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,610,378,377,1,2,0,0,0,117,71,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,176,2,0,0,0,0,0,0,0,3,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5909,K25,5909,654,כפר קרע,15.5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,610,333,330,3,1,0,0,0,109,51,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5910,K25,5910,654,כפר קרע,15.6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,607,364,361,3,0,0,0,0,97,92,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,164,0,0,0,1,1,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5911,K25,5911,654,כפר קרע,18.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,686,430,428,2,1,0,0,0,105,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5912,K25,5912,654,כפר קרע,18.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,686,419,415,4,4,0,0,0,112,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,223,1,0,0,0,0,0,0,0,1,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5913,K25,5913,654,כפר קרע,18.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,686,451,446,5,0,0,0,0,99,73,0,0,0,0,0,0,0,0,0,0,9,0,0,1,4,0,0,0,0,1,0,257,0,0,0,0,0,1,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5914,K25,5914,654,כפר קרע,18.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,686,458,454,4,1,0,0,1,115,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,247,0,0,0,2,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5915,K25,5915,654,כפר קרע,18.5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,686,417,412,5,0,0,0,1,117,85,0,0,0,0,3,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,198,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5916,K25,5916,654,כפר קרע,20.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,667,425,425,0,0,0,0,0,95,90,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5917,K25,5917,654,כפר קרע,20.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,667,432,432,0,0,0,0,0,134,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,185,0,0,0,1,0,0,0,0,1,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5918,K25,5918,654,כפר קרע,20.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,667,394,391,3,1,0,0,0,96,62,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,223,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:5919,K25,5919,654,כפר קרע,20.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,654,כפר קרע,,direct_address_geocode_needed,automatic_code_match,665,414,414,0,2,0,0,0,107,78,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6138,K25,6138,7000,לוד,990.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7000,לוד,,direct_address_geocode_needed,automatic_code_match,628,344,340,4,2,1,2,3,25,2,0,0,0,0,47,0,0,0,0,0,15,0,15,147,3,0,0,0,0,0,0,3,21,1,0,1,1,0,0,1,1,0,49,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6139,K25,6139,7000,לוד,990.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7000,לוד,,direct_address_geocode_needed,automatic_code_match,628,376,374,2,6,4,8,4,3,2,0,0,0,0,73,0,0,0,0,0,22,0,10,164,2,0,0,0,0,0,0,1,25,2,1,0,0,0,0,1,0,0,46,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6140,K25,6140,7000,לוד,990.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7000,לוד,,direct_address_geocode_needed,automatic_code_match,628,372,369,3,2,1,6,2,2,7,0,0,0,0,66,0,2,0,0,0,22,0,13,165,0,0,1,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,54,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6141,K25,6141,7000,לוד,990.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7000,לוד,,direct_address_geocode_needed,automatic_code_match,628,381,375,6,7,1,6,4,31,3,0,0,1,0,47,0,0,0,0,0,13,0,20,176,0,0,1,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,47,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6142,K25,6142,7000,לוד,990.5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,7000,לוד,,direct_address_geocode_needed,automatic_code_match,628,337,334,3,9,0,8,2,10,1,0,0,1,0,56,0,2,0,0,0,19,0,29,135,3,0,1,0,1,0,0,0,29,0,0,0,0,0,0,1,0,0,27,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6213,K25,6213,516,מגד אלכרום,3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,516,מג'ד אל-כרום,,direct_address_geocode_needed,automatic_code_match,671,474,453,21,0,0,0,0,162,238,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6214,K25,6214,516,מגד אלכרום,5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,516,מג'ד אל-כרום,,direct_address_geocode_needed,automatic_code_match,662,480,476,4,1,0,0,0,219,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36,1,0,0,2,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6215,K25,6215,516,מגד אלכרום,6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,516,מג'ד אל-כרום,,direct_address_geocode_needed,automatic_code_match,695,453,448,5,1,1,0,1,170,240,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:6216,K25,6216,516,מגד אלכרום,7.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,516,מג'ד אל-כרום,,direct_address_geocode_needed,automatic_code_match,692,508,507,1,0,0,0,1,220,207,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,71,0,0,0,1,1,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
