source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,unresolved_reason
K24:10357,K24,10357,6000,באקה אלגרביה,16.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,333,102,102,0,0,0,0,63,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10358,K24,10358,6000,באקה אלגרביה,16.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,332,120,118,2,3,0,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10359,K24,10359,6000,באקה אלגרביה,17.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,501,182,179,3,1,0,0,104,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,0,0,0,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10360,K24,10360,6000,באקה אלגרביה,17.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,501,158,154,4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10361,K24,10361,6000,באקה אלגרביה,17.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,501,156,153,3,0,0,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10362,K24,10362,6000,באקה אלגרביה,17.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,500,185,176,9,1,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10363,K24,10363,6000,באקה אלגרביה,22,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,620,200,196,4,1,0,0,101,0,0,0,0,4,0,0,0,0,0,0,6,0,3,11,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10364,K24,10364,6000,באקה אלגרביה,25.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,466,175,175,0,0,0,0,112,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10365,K24,10365,6000,באקה אלגרביה,25.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,466,149,148,1,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10366,K24,10366,6000,באקה אלגרביה,25.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,464,149,146,3,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10367,K24,10367,6000,באקה אלגרביה,26.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,442,144,141,3,0,0,0,78,0,0,0,0,1,0,0,0,0,0,0,4,0,0,8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10368,K24,10368,6000,באקה אלגרביה,26.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,442,126,123,3,2,0,0,71,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10369,K24,10369,6000,באקה אלגרביה,26.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,441,145,140,5,2,0,0,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10370,K24,10370,6000,באקה אלגרביה,27.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,469,135,133,2,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10371,K24,10371,6000,באקה אלגרביה,27.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,469,147,146,1,3,0,0,67,0,0,0,0,3,0,0,0,0,1,0,0,0,7,9,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10372,K24,10372,6000,באקה אלגרביה,27.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,468,154,153,1,1,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10373,K24,10373,6000,באקה אלגרביה,29.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,493,139,136,3,1,0,0,62,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10374,K24,10374,6000,באקה אלגרביה,29.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,493,129,128,1,3,0,0,63,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,0,0,0,45,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10375,K24,10375,6000,באקה אלגרביה,29.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,493,133,131,2,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10376,K24,10376,6000,באקה אלגרביה,29.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,493,193,193,0,0,0,1,130,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,54,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10377,K24,10377,6000,באקה אלגרביה,30.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,526,161,158,3,0,0,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,0,0,0,55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10378,K24,10378,6000,באקה אלגרביה,30.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,526,143,142,1,0,0,0,60,0,0,0,0,2,1,0,0,0,0,0,1,0,0,7,0,0,0,65,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10379,K24,10379,6000,באקה אלגרביה,30.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,526,145,141,4,0,0,0,84,0,0,0,0,2,0,0,0,0,0,0,0,1,6,7,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10380,K24,10380,6000,באקה אלגרביה,30.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,526,145,143,2,0,0,0,103,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,32,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10381,K24,10381,6000,באקה אלגרביה,30.5,no_direct_historical_assignment,statistical_area_pending,,,,,,,6000,באקה אל-גרביה,,historical_stat_area_pending,automatic_code_match,522,168,165,3,0,0,0,84,0,0,0,0,1,0,0,0,0,0,0,4,1,2,8,0,0,0,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10412,K24,10412,628,גת,1,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,611,148,145,3,0,1,0,63,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10413,K24,10413,628,גת,2.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,641,213,208,5,1,1,0,101,0,0,0,0,3,0,0,0,0,0,0,0,0,2,11,0,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10414,K24,10414,628,גת,2.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,641,153,150,3,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10415,K24,10415,628,גת,2.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,641,135,134,1,1,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10416,K24,10416,628,גת,2.4,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,640,191,185,6,0,0,0,69,0,0,0,0,2,0,0,0,0,0,0,0,0,4,5,0,0,0,97,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10417,K24,10417,628,גת,3.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,635,143,139,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10418,K24,10418,628,גת,3.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,635,156,151,5,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,1,0,2,9,0,0,0,57,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10419,K24,10419,628,גת,3.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,633,162,161,1,0,1,0,70,0,0,1,0,0,0,0,0,0,1,0,1,0,2,12,0,0,0,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10420,K24,10420,628,גת,4.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,646,188,183,5,0,0,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10421,K24,10421,628,גת,4.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,645,186,185,1,1,1,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,0,0,0,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10422,K24,10422,628,גת,10,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,641,183,182,1,0,0,0,81,0,0,0,0,1,0,0,0,0,0,0,1,0,3,5,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10423,K24,10423,628,גת,11.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,468,131,131,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10424,K24,10424,628,גת,11.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,468,117,116,1,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10425,K24,10425,628,גת,11.3,no_direct_historical_assignment,statistical_area_pending,,,,,,,628,ג'ת,,historical_stat_area_pending,automatic_code_match,467,132,128,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10485,K24,10485,510,כפר מנדא,2.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,392,222,221,1,1,0,0,39,0,0,0,0,2,0,0,0,0,0,0,0,0,12,2,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10486,K24,10486,510,כפר מנדא,2.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,392,260,256,4,0,0,0,54,0,0,0,0,2,0,0,0,0,0,0,0,0,8,2,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10487,K24,10487,510,כפר מנדא,3.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,382,234,233,1,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10488,K24,10488,510,כפר מנדא,3.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,381,208,206,2,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,2,0,10,5,0,0,0,104,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,2,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10489,K24,10489,510,כפר מנדא,5.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,370,275,274,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10490,K24,10490,510,כפר מנדא,5.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,370,196,194,2,0,0,0,52,0,0,1,0,2,0,0,0,1,0,0,0,0,5,3,0,0,0,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10491,K24,10491,510,כפר מנדא,8.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,377,211,209,2,1,0,0,85,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10492,K24,10492,510,כפר מנדא,8.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,376,160,158,2,1,0,1,51,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10493,K24,10493,510,כפר מנדא,9.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,378,173,172,1,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10494,K24,10494,510,כפר מנדא,9.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,377,194,192,2,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10495,K24,10495,510,כפר מנדא,10.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,392,214,213,1,0,0,0,91,0,0,0,0,2,1,0,0,0,0,0,0,0,8,4,0,0,1,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10496,K24,10496,510,כפר מנדא,10.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,391,181,179,2,0,0,0,68,0,0,0,0,3,0,0,0,0,0,0,0,2,8,4,0,0,0,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10497,K24,10497,510,כפר מנדא,12.1,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,644,402,401,1,1,0,0,83,0,0,0,0,3,0,0,0,1,0,0,2,0,12,12,0,0,0,242,2,0,0,0,0,0,0,0,0,1,0,0,0,0,37,5,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K24:10498,K24,10498,510,כפר מנדא,12.2,no_direct_historical_assignment,statistical_area_pending,,,,,,,510,כפר מנדא,,historical_stat_area_pending,automatic_code_match,644,327,324,3,0,0,0,171,0,0,0,0,3,1,0,0,0,0,0,0,0,6,3,1,0,0,137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,no official ballot crosswalk row and locality is not uniquely one historical statistical area
